IRIG Time	ARC_DECOM_STREAM_1: FGM_HK1	ARC_DECOM_STREAM_1: FGM_HK2	ARC_DECOM_STREAM_1: FGM_HK3	ARC_DECOM_STREAM_1: FGM_HK4	ARC_DECOM_STREAM_1: FGM_HK5	ARC_DECOM_STREAM_1: FGM_HK6	ARC_DECOM_STREAM_1: FGM_HK7	ARC_DECOM_STREAM_1: FGM_HK8	ARC_DECOM_STREAM_1: FGM_HK9	ARC_DECOM_STREAM_1: FGM_HK10	
22:04:26.308917	2447	2395	1581	2891	2740	2765	1503	813	0	9950	
22:04:26.331035	2454	2409	1555	2916	2715	2788	1513	795	0	9951	
22:04:26.353153	2443	2406	1565	2898	2741	2771	1510	809	0	9952	
22:04:26.375271	2468	2395	1559	2913	2715	2788	1499	806	0	9953	
22:04:26.397390	2450	2406	1551	2902	2745	2771	1510	809	0	9954	
22:04:26.419509	2468	2395	1572	2895	2719	2789	1499	806	0	9955	
22:04:26.441626	2450	2413	1562	2902	2729	2770	1517	795	0	9956	
22:04:26.463745	2465	2395	1573	2891	2738	2785	1499	807	0	9957	
22:04:26.485863	2450	2413	1562	2902	2729	2770	1517	795	0	9958	
22:04:26.507982	2469	2394	1572	2893	2738	2793	1499	807	0	9959	
22:04:26.530100	2450	2413	1562	2902	2729	2770	1517	795	0	9960	
22:04:26.552218	2469	2394	1573	2891	2719	2793	1499	806	0	9961	
22:04:26.574337	2450	2406	1561	2898	2735	2770	1510	809	0	9962	
22:04:26.596455	2454	2395	1558	2913	2715	2788	1513	795	0	9963	
22:04:26.618574	2447	2398	1581	2891	2740	2765	1503	813	0	9964	
22:04:26.640692	2454	2413	1562	2916	2729	2770	1517	795	0	9965	
22:04:26.662810	2469	2394	1572	2891	2738	2793	1499	806	0	9966	
22:04:26.684929	2450	2405	1551	2902	2733	2770	1510	809	0	9967	
22:04:26.707047	2464	2395	1558	2913	2715	2788	1513	798	0	9968	
22:04:26.729165	2445	2398	1581	2891	2740	2765	1503	807	0	9969	
22:04:26.751284	2454	2413	1555	2916	2715	2774	1513	795	0	9970	
22:04:26.773402	2447	2398	1581	2898	2740	2765	1510	813	0	9971	
22:04:26.795520	2454	2413	1562	2916	2729	2770	1517	795	0	9972	
22:04:26.817638	2465	2395	1572	2893	2738	2793	1499	806	0	9973	
22:04:26.839757	2450	2405	1551	2902	2733	2770	1510	795	0	9974	
22:04:26.861875	2469	2395	1572	2893	2719	2789	1499	806	0	9975	
22:04:26.883994	2450	2406	1551	2898	2741	2763	1510	809	0	9976	
22:04:26.906112	2464	2395	1558	2913	2715	2788	1513	798	0	9977	
22:04:26.928231	2443	2398	1577	2898	2735	2763	1510	809	0	9978	
22:04:26.950349	2454	2409	1555	2916	2715	2774	1517	795	0	9979	
22:04:26.972467	2445	2395	1581	2891	2740	2765	1499	805	0	9980	
22:04:26.994585	2450	2405	1563	2902	2733	2770	1517	795	0	9981	
22:04:27.016703	2468	2395	1559	2905	2719	2789	1499	806	0	9982	
22:04:27.038822	2443	2406	1561	2898	2735	2771	1510	809	0	9983	
22:04:27.060940	2468	2395	1559	2913	2715	2788	1513	798	0	9984	
22:04:27.083059	2447	2398	1581	2898	2727	2763	1510	809	0	9985	
22:04:27.105177	2454	2395	1558	2913	2715	2788	1499	806	0	9986	
22:04:27.127295	2450	2406	1551	2902	2735	2770	1511	795	0	9987	
22:04:27.149414	2468	2394	1572	2893	2736	2793	1499	806	0	9988	
22:04:27.171532	2450	2405	1562	2902	2729	2770	1517	795	0	9989	
22:04:27.193650	2447	2395	1581	2891	2740	2765	1503	813	0	9990	
22:04:27.215769	2454	2413	1555	2916	2715	2774	1517	795	0	9991	
22:04:27.237887	2443	2406	1577	2898	2741	2763	1510	809	0	9992	
22:04:27.260006	2464	2395	1558	2913	2715	2788	1513	798	0	9993	
22:04:27.282124	2443	2406	1561	2898	2741	2770	1510	795	0	9994	
22:04:27.304242	2468	2395	1572	2893	2719	2789	1499	806	0	9995	
22:04:27.326360	2450	2413	1562	2916	2729	2774	1517	795	0	9996	
22:04:27.348479	2445	2395	1581	2898	2740	2767	1510	813	0	9997	
22:04:27.370597	2454	2409	1555	2916	2715	2774	1517	795	0	9998	
22:04:27.392715	2445	2398	1581	2898	2727	2763	1510	813	0	9999	
22:04:27.414834	2464	2395	1559	2913	2715	2788	1499	806	0	10000	
22:04:27.436952	2443	2406	1561	2898	2745	2770	1510	795	0	10001	
22:04:27.459071	2468	2395	1572	2913	2715	2788	1499	806	0	10002	
22:04:27.481189	2443	2406	1561	2902	2733	2770	1510	795	0	10003	
22:04:27.503307	2469	2394	1572	2891	2738	2785	1499	807	0	10004	
22:04:27.525426	2454	2409	1555	2913	2715	2788	1513	798	0	10005	
22:04:27.547544	2450	2406	1561	2898	2735	2763	1510	809	0	10006	
22:04:27.569662	2464	2395	1558	2913	2715	2788	1513	798	0	10007	
22:04:27.591781	2450	2406	1561	2898	2735	2770	1510	795	0	10008	
22:04:27.613899	2468	2395	1572	2893	2719	2789	1499	806	0	10009	
22:04:27.636017	2450	2405	1561	2902	2752	2770	1517	795	0	10010	
22:04:27.658136	2465	2394	1573	2891	2736	2777	1499	813	0	10011	
22:04:27.680254	2450	2413	1562	2912	2729	2770	1517	795	0	10012	
22:04:27.702372	2445	2395	1581	2898	2740	2765	1510	813	0	10013	
22:04:27.724491	2454	2409	1555	2916	2719	2774	1517	795	0	10014	
22:04:27.746609	2465	2395	1573	2891	2738	2785	1499	806	0	10015	
22:04:27.768728	2450	2406	1551	2902	2733	2770	1517	795	0	10016	
22:04:27.790846	2465	2394	1573	2891	2738	2785	1499	806	0	10017	
22:04:27.812964	2450	2404	1551	2902	2735	2770	1510	793	0	10018	
22:04:27.835082	2468	2395	1558	2913	2715	2788	1499	806	0	10019	
22:04:27.857201	2443	2406	1577	2898	2740	2763	1510	813	0	10020	
22:04:27.879320	2450	2413	1562	2902	2729	2770	1517	795	0	10021	
22:04:27.901438	2469	2395	1573	2893	2738	2789	1499	806	0	10022	
22:04:27.923556	2450	2405	1551	2902	2753	2770	1511	795	0	10023	
22:04:27.945674	2468	2395	1559	2913	2715	2788	1513	798	0	10024	
22:04:27.967792	2443	2398	1577	2898	2727	2765	1510	813	0	10025	
22:04:27.989911	2454	2413	1562	2916	2719	2774	1517	795	0	10026	
22:04:28.012029	2445	2394	1581	2891	2727	2765	1503	813	0	10027	
22:04:28.034147	2450	2413	1562	2916	2729	2774	1517	794	0	10028	
22:04:28.056266	2461	2395	1573	2891	2740	2767	1499	807	0	10029	
22:04:28.078385	2450	2407	1561	2902	2733	2770	1510	795	0	10030	
22:04:28.100502	2468	2395	1559	2913	2715	2788	1513	798	0	10031	
22:04:28.122621	2443	2406	1577	2898	2740	2763	1510	813	0	10032	
22:04:28.144739	2454	2409	1555	2916	2715	2774	1517	795	0	10033	
22:04:28.166858	2443	2398	1577	2898	2727	2763	1510	813	0	10034	
22:04:28.188976	2454	2413	1562	2916	2729	2770	1517	795	0	10035	
22:04:28.211094	2469	2395	1572	2893	2738	2789	1499	806	0	10036	
22:04:28.233213	2450	2405	1563	2902	2733	2770	1517	795	0	10037	
22:04:28.255331	2468	2395	1572	2893	2719	2789	1499	806	0	10038	
22:04:28.277449	2450	2406	1551	2902	2733	2770	1510	793	0	10039	
22:04:28.299568	2464	2395	1558	2913	2715	2788	1513	806	0	10040	
22:04:28.321686	2443	2406	1561	2898	2735	2763	1510	809	0	10041	
22:04:28.343804	2454	2409	1558	2913	2715	2788	1513	795	0	10042	
22:04:28.365923	2443	2406	1561	2898	2741	2763	1510	809	0	10043	
22:04:28.388041	2468	2395	1572	2895	2719	2788	1499	806	0	10044	
22:04:28.410160	2443	2406	1561	2898	2741	2763	1510	795	0	10045	
22:04:28.432278	2468	2395	1572	2895	2719	2789	1499	806	0	10046	
22:04:28.454396	2450	2406	1551	2902	2753	2770	1511	795	0	10047	
22:04:28.476514	2469	2395	1572	2893	2738	2785	1499	813	0	10048	
22:04:28.498633	2454	2409	1555	2916	2715	2774	1517	795	0	10049	
22:04:28.520752	2447	2394	1581	2891	2727	2765	1503	813	0	10050	
22:04:28.542870	2454	2413	1555	2916	2729	2774	1517	795	0	10051	
22:04:28.564988	2447	2398	1581	2898	2727	2763	1510	813	0	10052	
22:04:28.587106	2454	2409	1555	2916	2715	2774	1517	795	0	10053	
22:04:28.609225	2443	2398	1577	2898	2740	2763	1510	813	0	10054	
22:04:28.631343	2454	2397	1559	2916	2715	2788	1513	798	0	10055	
22:04:28.653461	2443	2406	1561	2898	2745	2763	1510	795	0	10056	
22:04:28.675579	2468	2395	1572	2893	2719	2789	1499	806	0	10057	
22:04:28.697698	2450	2405	1563	2902	2733	2770	1511	795	0	10058	
22:04:28.719817	2465	2395	1572	2891	2738	2785	1499	806	0	10059	
22:04:28.741935	2450	2413	1562	2916	2729	2774	1517	795	0	10060	
22:04:28.764053	2447	2398	1581	2898	2740	2763	1510	809	0	10061	
22:04:28.786171	2454	2397	1562	2913	2715	2784	1513	795	0	10062	
22:04:28.808290	2450	2406	1551	2902	2733	2770	1511	795	0	10063	
22:04:28.830409	2469	2394	1572	2891	2738	2785	1499	806	0	10064	
22:04:28.852526	2450	2413	1562	2916	2729	2774	1517	795	0	10065	
22:04:28.874645	2445	2395	1581	2891	2740	2765	1503	813	0	10066	
22:04:28.896763	2454	2409	1559	2913	2715	2784	1513	795	0	10067	
22:04:28.918882	2443	2398	1577	2898	2735	2763	1510	809	0	10068	
22:04:28.941000	2468	2395	1558	2913	2715	2788	1513	798	0	10069	
22:04:28.963118	2450	2405	1561	2902	2733	2770	1517	795	0	10070	
22:04:28.985236	2469	2394	1572	2893	2719	2789	1499	806	0	10071	
22:04:29.007354	2450	2404	1551	2902	2733	2770	1510	795	0	10072	
22:04:29.029474	2468	2395	1559	2913	2715	2788	1499	806	0	10073	
22:04:29.051592	2450	2406	1561	2898	2733	2763	1510	809	0	10074	
22:04:29.073710	2454	2409	1555	2916	2715	2774	1517	795	0	10075	
22:04:29.095828	2443	2398	1577	2898	2740	2763	1510	809	0	10076	
22:04:29.117947	2468	2395	1558	2913	2715	2788	1513	798	0	10077	
22:04:29.140065	2443	2406	1577	2898	2735	2763	1510	809	0	10078	
22:04:29.162183	2454	2409	1559	2913	2715	2774	1513	795	0	10079	
22:04:29.184301	2445	2395	1581	2898	2727	2765	1510	813	0	10080	
22:04:29.206420	2454	2413	1555	2916	2719	2774	1517	795	0	10081	
22:04:29.228539	2445	2395	1581	2891	2738	2785	1499	807	0	10082	
22:04:29.250657	2450	2405	1562	2902	2729	2770	1517	795	0	10083	
22:04:29.272775	2469	2394	1573	2891	2738	2785	1499	806	0	10084	
22:04:29.294894	2450	2406	1551	2902	2735	2770	1510	795	0	10085	
22:04:29.317012	2468	2395	1572	2893	2719	2789	1499	806	0	10086	
22:04:29.339131	2450	2404	1551	2902	2753	2770	1511	795	0	10087	
22:04:29.361248	2469	2394	1572	2891	2736	2785	1499	805	0	10088	
22:04:29.383366	2450	2405	1562	2902	2733	2770	1517	795	0	10089	
22:04:29.405485	2468	2394	1572	2893	2738	2785	1499	806	0	10090	
22:04:29.427603	2450	2404	1551	2902	2733	2770	1511	795	0	10091	
22:04:29.449722	2468	2395	1572	2893	2719	2789	1499	806	0	10092	
22:04:29.471840	2450	2406	1551	2902	2733	2770	1511	795	0	10093	
22:04:29.493959	2468	2395	1572	2893	2719	2788	1499	806	0	10094	
22:04:29.516077	2450	2406	1551	2898	2735	2763	1510	809	0	10095	
22:04:29.538196	2468	2395	1572	2905	2719	2788	1499	806	0	10096	
22:04:29.560313	2450	2404	1551	2902	2733	2770	1510	795	0	10097	
22:04:29.582432	2468	2395	1558	2913	2715	2788	1499	806	0	10098	
22:04:29.604550	2443	2404	1561	2898	2741	2763	1510	797	0	10099	
22:04:29.626669	2468	2395	1572	2893	2719	2789	1499	806	0	10100	
22:04:29.648787	2450	2405	1562	2902	2729	2770	1517	795	0	10101	
22:04:29.670905	2447	2395	1581	2898	2740	2765	1503	813	0	10102	
22:04:29.693024	2454	2413	1562	2916	2729	2774	1517	795	0	10103	
22:04:29.715142	2447	2395	1581	2891	2740	2765	1503	813	0	10104	
22:04:29.737260	2454	2409	1555	2916	2715	2774	1513	795	0	10105	
22:04:29.759379	2445	2398	1581	2898	2727	2763	1510	813	0	10106	
22:04:29.781498	2464	2395	1558	2913	2715	2788	1513	798	0	10107	
22:04:29.803615	2443	2406	1565	2898	2735	2763	1510	795	0	10108	
22:04:29.825734	2468	2395	1572	2893	2719	2785	1499	806	0	10109	
22:04:29.847852	2450	2413	1555	2916	2719	2774	1517	795	0	10110	
22:04:29.869971	2465	2395	1573	2891	2740	2765	1503	813	0	10111	
22:04:29.892089	2464	2395	1558	2913	2715	2788	1513	806	0	10112	
22:04:29.914207	2450	2406	1551	2902	2733	2770	1511	795	0	10113	
22:04:29.936325	2465	2395	1573	2891	2726	2765	1503	813	0	10114	
22:04:29.958444	2454	2413	1555	2916	2715	2774	1517	795	0	10115	
22:04:29.980562	2443	2406	1577	2898	2735	2763	1510	809	0	10116	
22:04:30.002680	2468	2395	1559	2913	2715	2788	1513	806	0	10117	
22:04:30.024799	2450	2406	1551	2902	2733	2770	1511	795	0	10118	
22:04:30.046917	2468	2395	1572	2893	2719	2789	1499	806	0	10119	
22:04:30.069036	2450	2406	1551	2902	2733	2770	1510	795	0	10120	
22:04:30.091154	2468	2395	1572	2891	2738	2785	1499	806	0	10121	
22:04:30.113272	2450	2405	1561	2902	2733	2770	1511	795	0	10122	
22:04:30.135390	2465	2395	1573	2891	2738	2767	1499	807	0	10123	
22:04:30.157509	2450	2413	1562	2916	2729	2774	1517	795	0	10124	
22:04:30.179627	2447	2398	1581	2898	2740	2763	1510	813	0	10125	
22:04:30.201746	2454	2409	1558	2913	2715	2788	1513	806	0	10126	
22:04:30.223864	2450	2406	1551	2902	2733	2770	1510	795	0	10127	
22:04:30.245982	2468	2395	1558	2913	2715	2788	1513	798	0	10128	
22:04:30.268101	2445	2394	1581	2898	2740	2761	1503	813	0	10129	
22:04:30.290219	2454	2413	1555	2916	2729	2770	1517	795	0	10130	
22:04:30.312337	2465	2395	1581	2891	2726	2767	1499	807	0	10131	
22:04:30.334455	2450	2413	1562	2912	2729	2770	1517	795	0	10132	
22:04:30.356574	2465	2395	1572	2893	2719	2789	1499	806	0	10133	
22:04:30.378693	2450	2406	1551	2898	2735	2763	1510	809	0	10134	
22:04:30.400811	2454	2409	1555	2913	2715	2784	1513	795	0	10135	
22:04:30.422929	2443	2398	1577	2898	2735	2763	1510	809	0	10136	
22:04:30.445047	2464	2397	1559	2913	2715	2774	1513	795	0	10137	
22:04:30.467166	2461	2394	1581	2891	2740	2765	1503	807	0	10138	
22:04:30.489285	2450	2405	1561	2902	2753	2770	1511	795	0	10139	
22:04:30.511402	2468	2394	1572	2891	2738	2785	1499	806	0	10140	
22:04:30.533520	2454	2413	1562	2916	2729	2770	1517	795	0	10141	
22:04:30.555639	2447	2395	1581	2898	2740	2761	1510	813	0	10142	
22:04:30.577757	2450	2413	1562	2902	2729	2770	1517	795	0	10143	
22:04:30.599876	2469	2395	1572	2893	2738	2785	1499	806	0	10144	
22:04:30.621994	2450	2413	1562	2902	2729	2770	1517	795	0	10145	
22:04:30.644113	2465	2395	1573	2891	2738	2777	1499	806	0	10146	
22:04:30.666231	2450	2405	1562	2902	2733	2770	1517	795	0	10147	
22:04:30.688350	2461	2395	1581	2891	2740	2765	1499	807	0	10148	
22:04:30.710467	2450	2405	1563	2902	2729	2770	1517	795	0	10149	
22:04:30.732586	2465	2395	1573	2891	2736	2765	1499	806	0	10150	
22:04:30.754704	2454	2413	1562	2916	2729	2770	1517	795	0	10151	
22:04:30.776823	2468	2395	1572	2893	2719	2785	1499	806	0	10152	
22:04:30.798941	2450	2406	1551	2898	2745	2770	1510	795	0	10153	
22:04:30.821060	2468	2395	1559	2913	2715	2788	1499	806	0	10154	
22:04:30.843178	2443	2406	1561	2902	2733	2770	1510	795	0	10155	
22:04:30.865296	2468	2395	1572	2895	2719	2785	1499	806	0	10156	
22:04:30.887414	2450	2406	1551	2902	2753	2770	1511	795	0	10157	
22:04:30.909533	2465	2394	1581	2891	2727	2765	1499	807	0	10158	
22:04:30.931651	2450	2405	1562	2902	2729	2770	1517	795	0	10159	
22:04:30.953769	2465	2395	1573	2891	2727	2765	1510	813	0	10160	
22:04:30.975888	2454	2409	1555	2913	2715	2774	1513	795	0	10161	
22:04:30.998006	2450	2406	1561	2898	2745	2763	1510	795	0	10162	
22:04:31.020125	2465	2395	1573	2891	2740	2765	1499	807	0	10163	
22:04:31.042243	2454	2409	1555	2916	2715	2774	1517	795	0	10164	
22:04:31.064361	2443	2406	1577	2898	2741	2763	1510	795	0	10165	
22:04:31.086479	2468	2395	1572	2893	2719	2785	1499	806	0	10166	
22:04:31.108598	2450	2413	1562	2916	2729	2774	1517	795	0	10167	
22:04:31.130716	2443	2398	1577	2898	2740	2763	1510	809	0	10168	
22:04:31.152835	2468	2395	1559	2913	2715	2788	1499	806	0	10169	
22:04:31.174953	2450	2404	1551	2898	2735	2770	1510	795	0	10170	
22:04:31.197071	2469	2394	1573	2891	2738	2781	1499	807	0	10171	
22:04:31.219190	2454	2409	1555	2916	2719	2774	1517	795	0	10172	
22:04:31.241308	2443	2406	1577	2898	2741	2763	1510	809	0	10173	
22:04:31.263426	2468	2395	1559	2913	2715	2784	1499	806	0	10174	
22:04:31.285544	2450	2405	1561	2902	2733	2770	1517	795	0	10175	
22:04:31.307663	2465	2395	1581	2891	2740	2765	1503	813	0	10176	
22:04:31.329781	2454	2409	1558	2913	2715	2774	1513	798	0	10177	
22:04:31.351900	2443	2404	1561	2898	2735	2763	1510	795	0	10178	
22:04:31.374018	2468	2395	1559	2913	2715	2784	1499	806	0	10179	
22:04:31.396136	2443	2406	1565	2898	2735	2770	1511	795	0	10180	
22:04:31.418255	2465	2395	1572	2891	2738	2785	1499	806	0	10181	
22:04:31.440373	2450	2413	1562	2916	2729	2774	1517	795	0	10182	
22:04:31.462491	2447	2398	1577	2898	2727	2763	1510	809	0	10183	
22:04:31.484610	2468	2395	1572	2895	2719	2785	1499	806	0	10184	
22:04:31.506728	2443	2404	1561	2898	2735	2763	1510	795	0	10185	
22:04:31.528847	2468	2395	1559	2913	2715	2788	1499	798	0	10186	
22:04:31.550965	2443	2406	1577	2898	2735	2763	1510	809	0	10187	
22:04:31.573083	2454	2397	1559	2913	2715	2784	1513	795	0	10188	
22:04:31.595201	2443	2404	1551	2902	2735	2763	1510	795	0	10189	
22:04:31.617320	2464	2395	1559	2913	2715	2774	1513	795	0	10190	
22:04:31.639439	2445	2395	1581	2898	2740	2761	1503	813	0	10191	
22:04:31.661556	2454	2409	1555	2916	2715	2774	1517	795	0	10192	
22:04:31.683675	2445	2395	1581	2891	2740	2765	1503	813	0	10193	
22:04:31.705793	2454	2413	1555	2916	2715	2774	1517	795	0	10194	
22:04:31.727912	2457	2395	1581	2891	2740	2765	1503	813	0	10195	
22:04:31.750030	2450	2405	1563	2902	2733	2770	1517	795	0	10196	
22:04:31.772148	2465	2395	1581	2891	2740	2765	1499	807	0	10197	
22:04:31.794266	2450	2413	1562	2916	2729	2770	1517	795	0	10198	
22:04:31.816385	2465	2395	1581	2891	2727	2765	1503	813	0	10199	
22:04:31.838504	2454	2409	1555	2916	2715	2774	1513	798	0	10200	
22:04:31.860622	2443	2398	1577	2898	2740	2763	1510	809	0	10201	
22:04:31.882740	2464	2409	1555	2913	2715	2784	1513	798	0	10202	
22:04:31.904858	2443	2406	1577	2898	2741	2763	1510	809	0	10203	
22:04:31.926977	2454	2409	1555	2917	2715	2774	1513	798	0	10204	
22:04:31.949095	2443	2406	1577	2898	2735	2763	1510	809	0	10205	
22:04:31.971213	2468	2395	1559	2913	2715	2784	1503	798	0	10206	
22:04:31.993331	2443	2406	1577	2898	2735	2763	1510	809	0	10207	
22:04:32.015450	2464	2395	1566	2913	2715	2784	1513	798	0	10208	
22:04:32.037568	2450	2404	1551	2902	2733	2770	1511	795	0	10209	
22:04:32.059687	2468	2395	1572	2893	2738	2785	1499	806	0	10210	
22:04:32.081805	2450	2406	1551	2902	2733	2770	1511	795	0	10211	
22:04:32.103924	2468	2395	1572	2893	2719	2785	1499	806	0	10212	
22:04:32.126042	2450	2405	1562	2916	2729	2774	1517	795	0	10213	
22:04:32.148160	2465	2394	1581	2891	2740	2765	1503	813	0	10214	
22:04:32.170278	2454	2409	1555	2916	2715	2774	1517	795	0	10215	
22:04:32.192397	2447	2395	1581	2891	2740	2761	1510	813	0	10216	
22:04:32.214515	2454	2409	1555	2916	2715	2774	1513	798	0	10217	
22:04:32.236633	2450	2406	1551	2902	2733	2770	1511	795	0	10218	
22:04:32.258752	2465	2395	1573	2891	2740	2765	1503	813	0	10219	
22:04:32.280871	2450	2413	1562	2916	2729	2770	1517	795	0	10220	
22:04:32.302989	2447	2394	1581	2898	2740	2761	1510	813	0	10221	
22:04:32.325107	2454	2395	1558	2913	2715	2784	1513	795	0	10222	
22:04:32.347225	2443	2406	1577	2898	2741	2763	1510	809	0	10223	
22:04:32.369344	2468	2395	1572	2895	2719	2785	1499	806	0	10224	
22:04:32.391462	2450	2413	1562	2916	2729	2770	1517	795	0	10225	
22:04:32.413580	2465	2395	1573	2891	2740	2765	1499	806	0	10226	
22:04:32.435698	2450	2413	1562	2916	2729	2770	1517	795	0	10227	
22:04:32.457817	2465	2395	1573	2891	2738	2785	1499	806	0	10228	
22:04:32.479935	2454	2413	1555	2916	2729	2774	1517	795	0	10229	
22:04:32.502054	2465	2395	1573	2891	2740	2765	1499	813	0	10230	
22:04:32.524172	2454	2409	1555	2916	2715	2774	1517	795	0	10231	
22:04:32.546290	2443	2398	1577	2898	2735	2763	1510	809	0	10232	
22:04:32.568409	2468	2395	1558	2905	2719	2785	1499	806	0	10233	
22:04:32.590527	2450	2413	1562	2902	2729	2770	1517	795	0	10234	
22:04:32.612645	2447	2398	1581	2898	2727	2763	1510	813	0	10235	
22:04:32.634764	2464	2395	1559	2913	2715	2784	1499	806	0	10236	
22:04:32.656882	2450	2413	1562	2916	2729	2770	1517	795	0	10237	
22:04:32.679001	2461	2394	1581	2891	2727	2765	1503	813	0	10238	
22:04:32.701119	2454	2409	1555	2916	2715	2774	1517	795	0	10239	
22:04:32.723237	2443	2406	1577	2898	2735	2763	1510	809	0	10240	
22:04:32.745355	2454	2409	1559	2913	2715	2774	1513	795	0	10241	
22:04:32.767474	2447	2395	1581	2891	2740	2765	1503	813	0	10242	
22:04:32.789593	2454	2413	1555	2916	2729	2770	1517	795	0	10243	
22:04:32.811710	2461	2395	1581	2891	2740	2765	1503	807	0	10244	
22:04:32.833829	2450	2405	1563	2902	2733	2770	1511	795	0	10245	
22:04:32.855947	2468	2394	1572	2893	2738	2785	1499	806	0	10246	
22:04:32.878066	2450	2405	1563	2902	2733	2770	1511	795	0	10247	
22:04:32.900184	2468	2395	1572	2905	2715	2784	1499	806	0	10248	
22:04:32.922303	2443	2406	1561	2898	2735	2763	1510	795	0	10249	
22:04:32.944420	2468	2395	1572	2893	2719	2785	1499	806	0	10250	
22:04:32.966539	2443	2398	1577	2898	2727	2763	1510	813	0	10251	
22:04:32.988658	2454	2409	1555	2916	2719	2774	1517	795	0	10252	
22:04:33.010775	2461	2395	1581	2891	2740	2765	1503	813	0	10253	
22:04:33.032894	2450	2413	1562	2916	2729	2770	1517	795	0	10254	
22:04:33.055012	2465	2395	1573	2891	2738	2765	1499	807	0	10255	
22:04:33.077131	2450	2413	1562	2916	2729	2770	1517	795	0	10256	
22:04:33.099249	2465	2395	1573	2891	2738	2781	1499	806	0	10257	
22:04:33.121368	2450	2405	1563	2902	2729	2770	1517	795	0	10258	
22:04:33.143485	2465	2394	1572	2891	2738	2781	1499	806	0	10259	
22:04:33.165604	2450	2405	1563	2902	2733	2770	1517	795	0	10260	
22:04:33.187723	2468	2395	1572	2893	2719	2784	1499	806	0	10261	
22:04:33.209841	2443	2406	1577	2898	2741	2763	1510	813	0	10262	
22:04:33.231959	2464	2409	1559	2917	2715	2772	1513	795	0	10263	
22:04:33.254078	2443	2398	1577	2898	2727	2763	1510	809	0	10264	
22:04:33.276196	2464	2395	1558	2913	2715	2784	1499	806	0	10265	
22:04:33.298315	2443	2406	1561	2898	2735	2763	1510	809	0	10266	
22:04:33.320433	2468	2395	1558	2913	2715	2784	1499	806	0	10267	
22:04:33.342551	2450	2406	1551	2902	2733	2763	1510	809	0	10268	
22:04:33.364669	2468	2395	1572	2913	2715	2784	1503	806	0	10269	
22:04:33.386787	2450	2406	1551	2898	2733	2763	1510	795	0	10270	
22:04:33.408906	2465	2395	1573	2891	2738	2781	1499	806	0	10271	
22:04:33.431024	2454	2413	1562	2916	2715	2774	1517	795	0	10272	
22:04:33.453143	2445	2395	1581	2891	2740	2765	1503	813	0	10273	
22:04:33.475261	2450	2413	1555	2916	2729	2774	1517	795	0	10274	
22:04:33.497379	2443	2406	1577	2898	2741	2763	1510	809	0	10275	
22:04:33.519498	2464	2395	1559	2913	2719	2784	1499	806	0	10276	
22:04:33.541616	2450	2406	1561	2902	2733	2770	1511	795	0	10277	
22:04:33.563734	2465	2394	1573	2891	2736	2765	1499	807	0	10278	
22:04:33.585853	2454	2413	1562	2916	2729	2770	1517	795	0	10279	
22:04:33.607971	2457	2395	1581	2891	2740	2761	1510	813	0	10280	
22:04:33.630089	2468	2395	1559	2913	2715	2785	1499	806	0	10281	
22:04:33.652208	2450	2405	1563	2902	2733	2770	1517	795	0	10282	
22:04:33.674326	2457	2395	1581	2891	2740	2765	1503	813	0	10283	
22:04:33.696444	2454	2413	1555	2916	2715	2774	1517	795	0	10284	
22:04:33.718563	2443	2406	1561	2898	2733	2762	1510	795	0	10285	
22:04:33.740681	2469	2395	1573	2891	2736	2765	1499	806	0	10286	
22:04:33.762799	2450	2413	1562	2916	2729	2770	1517	795	0	10287	
22:04:33.784918	2469	2395	1573	2891	2740	2765	1499	807	0	10288	
22:04:33.807036	2450	2413	1562	2916	2729	2774	1517	795	0	10289	
22:04:33.829155	2447	2398	1581	2898	2740	2761	1510	813	0	10290	
22:04:33.851273	2464	2395	1558	2913	2715	2784	1503	806	0	10291	
22:04:33.873391	2443	2406	1561	2898	2741	2763	1510	809	0	10292	
22:04:33.895509	2468	2395	1558	2913	2715	2784	1503	806	0	10293	
22:04:33.917628	2450	2404	1561	2902	2753	2770	1511	795	0	10294	
22:04:33.939746	2465	2395	1573	2891	2736	2765	1499	807	0	10295	
22:04:33.961865	2454	2409	1555	2917	2715	2774	1513	798	0	10296	
22:04:33.983983	2450	2404	1563	2902	2733	2770	1511	795	0	10297	
22:04:34.006101	2468	2394	1572	2893	2719	2785	1499	806	0	10298	
22:04:34.028220	2450	2406	1551	2902	2733	2763	1510	795	0	10299	
22:04:34.050338	2464	2409	1558	2913	2715	2784	1513	798	0	10300	
22:04:34.072456	2443	2398	1577	2898	2740	2761	1510	813	0	10301	
22:04:34.094574	2464	2409	1555	2916	2715	2772	1513	798	0	10302	
22:04:34.116693	2443	2398	1577	2898	2740	2763	1510	813	0	10303	
22:04:34.138812	2468	2395	1559	2913	2715	2784	1499	806	0	10304	
22:04:34.160930	2450	2406	1551	2902	2735	2762	1510	795	0	10305	
22:04:34.183048	2468	2395	1559	2913	2715	2772	1513	798	0	10306	
22:04:34.205167	2443	2406	1577	2898	2735	2763	1510	809	0	10307	
22:04:34.227285	2468	2395	1559	2913	2715	2784	1499	806	0	10308	
22:04:34.249404	2450	2406	1551	2902	2753	2770	1511	795	0	10309	
22:04:34.271521	2468	2395	1559	2913	2715	2772	1513	798	0	10310	
