IRIG Time	ARC_DECOM_STREAM_1: Imon FGM	
22:07:00.913241	58.435653	
22:07:00.935359	58.435653	
22:07:00.957478	57.635165	
22:07:00.979596	58.435653	
22:07:01.001715	58.435653	
22:07:01.023833	58.435653	
22:07:01.045951	60.036630	
22:07:01.068070	58.435653	
22:07:01.090189	58.435653	
22:07:01.112307	58.435653	
22:07:01.134425	58.435653	
22:07:01.156543	58.435653	
22:07:01.178662	57.635165	
22:07:01.200781	58.435653	
22:07:01.222899	58.435653	
22:07:01.245018	59.236142	
22:07:01.267136	59.236142	
22:07:01.289254	59.236142	
22:07:01.311373	58.435653	
22:07:01.333491	58.435653	
22:07:01.355610	58.435653	
22:07:01.377728	59.236142	
22:07:01.399846	57.635165	
22:07:01.421965	57.635165	
22:07:01.444083	58.435653	
22:07:01.466202	57.635165	
22:07:01.488320	57.635165	
22:07:01.510438	58.435653	
22:07:01.532557	58.435653	
22:07:01.554675	58.435653	
22:07:01.576794	58.435653	
22:07:01.598912	58.435653	
22:07:01.621030	59.236142	
22:07:01.643149	58.435653	
22:07:01.665267	57.635165	
22:07:01.687386	58.435653	
22:07:01.709504	58.435653	
22:07:01.731622	58.435653	
22:07:01.753741	57.635165	
22:07:01.775859	58.435653	
22:07:01.797978	57.635165	
22:07:01.820096	58.435653	
22:07:01.842215	59.236142	
22:07:01.864333	58.435653	
22:07:01.886451	58.435653	
22:07:01.908570	58.435653	
22:07:01.930688	59.236142	
22:07:01.952807	57.635165	
22:07:01.974925	58.435653	
22:07:01.997044	59.236142	
22:07:02.019162	57.635165	
22:07:02.041281	57.635165	
22:07:02.063399	59.236142	
22:07:02.085517	58.435653	
22:07:02.107636	57.635165	
22:07:02.129754	59.236142	
22:07:02.151873	58.435653	
22:07:02.173991	58.435653	
22:07:02.196109	58.435653	
22:07:02.218228	58.435653	
22:07:02.240347	57.635165	
22:07:02.262465	58.435653	
22:07:02.284583	58.435653	
22:07:02.306701	58.435653	
22:07:02.328820	58.435653	
22:07:02.350938	59.236142	
22:07:02.373057	57.635165	
22:07:02.395175	58.435653	
22:07:02.417294	57.635165	
22:07:02.439412	58.435653	
22:07:02.461530	58.435653	
22:07:02.483649	58.435653	
22:07:02.505767	59.236142	
22:07:02.527886	59.236142	
22:07:02.550004	58.435653	
22:07:02.572122	57.635165	
22:07:02.594241	58.435653	
22:07:02.616359	58.435653	
22:07:02.638478	58.435653	
22:07:02.660596	57.635165	
22:07:02.682714	58.435653	
22:07:02.704833	57.635165	
22:07:02.726952	58.435653	
22:07:02.749070	57.635165	
22:07:02.771189	58.435653	
22:07:02.793306	57.635165	
22:07:02.815425	58.435653	
22:07:02.837544	58.435653	
22:07:02.859662	58.435653	
22:07:02.881781	58.435653	
22:07:02.903898	58.435653	
22:07:02.926017	58.435653	
22:07:02.948136	58.435653	
22:07:02.970254	58.435653	
22:07:02.992372	58.435653	
22:07:03.014491	58.435653	
22:07:03.036609	58.435653	
22:07:03.058728	58.435653	
22:07:03.080846	58.435653	
22:07:03.102964	59.236142	
22:07:03.125083	58.435653	
22:07:03.147201	57.635165	
22:07:03.169320	59.236142	
22:07:03.191438	58.435653	
22:07:03.213556	59.236142	
22:07:03.235675	57.635165	
22:07:03.257794	57.635165	
22:07:03.279912	58.435653	
22:07:03.302031	58.435653	
22:07:03.324148	59.236142	
22:07:03.346267	58.435653	
22:07:03.368386	57.635165	
22:07:03.390504	57.635165	
22:07:03.412622	58.435653	
22:07:03.434741	58.435653	
22:07:03.456859	58.435653	
22:07:03.478978	59.236142	
22:07:03.501096	58.435653	
22:07:03.523214	57.635165	
22:07:03.545333	57.635165	
22:07:03.567452	58.435653	
22:07:03.589570	57.635165	
22:07:03.611688	58.435653	
22:07:03.633807	59.236142	
22:07:03.655925	58.435653	
22:07:03.678044	58.435653	
22:07:03.700162	58.435653	
22:07:03.722280	58.435653	
22:07:03.744399	58.435653	
22:07:03.766517	58.435653	
22:07:03.788636	57.635165	
22:07:03.810754	58.435653	
22:07:03.832872	57.635165	
22:07:03.854991	58.435653	
22:07:03.877110	57.635165	
22:07:03.899227	58.435653	
22:07:03.921346	58.435653	
22:07:03.943465	57.635165	
22:07:03.965583	58.435653	
22:07:03.987702	58.435653	
22:07:04.009819	57.635165	
22:07:04.031938	59.236142	
22:07:04.054057	58.435653	
22:07:04.076175	59.236142	
22:07:04.098294	58.435653	
22:07:04.120412	59.236142	
22:07:04.142531	57.635165	
22:07:04.164649	58.435653	
22:07:04.186767	57.635165	
22:07:04.208886	58.435653	
22:07:04.231004	58.435653	
22:07:04.253122	58.435653	
22:07:04.275241	58.435653	
22:07:04.297359	58.435653	
22:07:04.319478	58.435653	
22:07:04.341597	57.635165	
22:07:04.363714	57.635165	
22:07:04.385833	57.635165	
22:07:04.407952	57.635165	
22:07:04.430070	58.435653	
22:07:04.452188	57.635165	
22:07:04.474306	58.435653	
22:07:04.496425	57.635165	
22:07:04.518544	58.435653	
22:07:04.540662	57.635165	
22:07:04.562780	58.435653	
22:07:04.584898	58.435653	
22:07:04.607017	57.635165	
22:07:04.629136	58.435653	
22:07:04.651254	57.635165	
22:07:04.673372	58.435653	
22:07:04.695491	58.435653	
22:07:04.717610	60.036630	
22:07:04.739728	58.435653	
22:07:04.761846	58.435653	
22:07:04.783964	58.435653	
22:07:04.806083	58.435653	
22:07:04.828202	58.435653	
22:07:04.850320	57.635165	
22:07:04.872438	58.435653	
22:07:04.894556	58.435653	
22:07:04.916675	58.435653	
22:07:04.938794	58.435653	
22:07:04.960912	58.435653	
22:07:04.983030	58.435653	
22:07:05.005148	58.435653	
22:07:05.027267	58.435653	
22:07:05.049386	57.635165	
22:07:05.071504	58.435653	
22:07:05.093622	57.635165	
22:07:05.115741	57.635165	
22:07:05.137860	58.435653	
22:07:05.159978	57.635165	
22:07:05.182096	57.635165	
22:07:05.204214	57.635165	
22:07:05.226333	57.635165	
22:07:05.248452	57.635165	
22:07:05.270569	58.435653	
22:07:05.292688	58.435653	
22:07:05.314807	58.435653	
22:07:05.336925	57.635165	
22:07:05.359043	58.435653	
22:07:05.381161	57.635165	
22:07:05.403280	58.435653	
22:07:05.425399	58.435653	
22:07:05.447517	57.635165	
22:07:05.469635	58.435653	
22:07:05.491754	58.435653	
22:07:05.513872	58.435653	
22:07:05.535991	57.635165	
22:07:05.558109	57.635165	
22:07:05.580227	57.635165	
22:07:05.602346	57.635165	
22:07:05.624464	58.435653	
22:07:05.646583	57.635165	
22:07:05.668701	58.435653	
22:07:05.690820	57.635165	
22:07:05.712938	59.236142	
22:07:05.735056	58.435653	
22:07:05.757175	58.435653	
22:07:05.779294	58.435653	
22:07:05.801412	58.435653	
22:07:05.823530	58.435653	
22:07:05.845648	58.435653	
22:07:05.867768	57.635165	
22:07:05.889886	58.435653	
22:07:05.912004	58.435653	
22:07:05.934122	58.435653	
22:07:05.956240	59.236142	
22:07:05.978360	57.635165	
22:07:06.000477	58.435653	
22:07:06.022596	58.435653	
22:07:06.044715	57.635165	
22:07:06.066833	58.435653	
22:07:06.088951	57.635165	
22:07:06.111069	57.635165	
22:07:06.133188	57.635165	
22:07:06.155306	58.435653	
22:07:06.177425	57.635165	
22:07:06.199543	58.435653	
22:07:06.221662	57.635165	
22:07:06.243780	58.435653	
22:07:06.265899	59.236142	
22:07:06.288017	58.435653	
22:07:06.310135	57.635165	
22:07:06.332254	57.635165	
22:07:06.354372	58.435653	
22:07:06.376491	58.435653	
22:07:06.398609	58.435653	
22:07:06.420727	58.435653	
22:07:06.442846	58.435653	
22:07:06.464964	57.635165	
22:07:06.487083	59.236142	
22:07:06.509201	58.435653	
22:07:06.531319	57.635165	
22:07:06.553438	58.435653	
22:07:06.575556	57.635165	
22:07:06.597675	58.435653	
22:07:06.619793	58.435653	
22:07:06.641912	59.236142	
22:07:06.664030	57.635165	
22:07:06.686148	58.435653	
22:07:06.708267	58.435653	
22:07:06.730386	57.635165	
22:07:06.752504	56.834676	
22:07:06.774622	58.435653	
22:07:06.796740	57.635165	
22:07:06.818859	58.435653	
22:07:06.840978	58.435653	
22:07:06.863096	58.435653	
22:07:06.885214	58.435653	
22:07:06.907333	58.435653	
22:07:06.929451	57.635165	
22:07:06.951570	58.435653	
22:07:06.973688	58.435653	
22:07:06.995806	57.635165	
22:07:07.017925	58.435653	
22:07:07.040043	58.435653	
22:07:07.062162	57.635165	
22:07:07.084280	57.635165	
22:07:07.106398	58.435653	
22:07:07.128517	57.635165	
22:07:07.150635	58.435653	
22:07:07.172754	58.435653	
22:07:07.194872	59.236142	
22:07:07.216991	58.435653	
22:07:07.239110	57.635165	
22:07:07.261227	58.435653	
22:07:07.283346	60.036630	
22:07:07.305464	58.435653	
22:07:07.327583	58.435653	
22:07:07.349701	59.236142	
22:07:07.371819	58.435653	
22:07:07.393938	58.435653	
22:07:07.416056	58.435653	
22:07:07.438175	57.635165	
22:07:07.460293	57.635165	
22:07:07.482411	58.435653	
22:07:07.504530	58.435653	
22:07:07.526648	57.635165	
22:07:07.548767	57.635165	
22:07:07.570885	59.236142	
22:07:07.593003	57.635165	
22:07:07.615122	57.635165	
22:07:07.637241	57.635165	
22:07:07.659359	58.435653	
22:07:07.681477	58.435653	
22:07:07.703595	57.635165	
22:07:07.725714	58.435653	
22:07:07.747833	58.435653	
22:07:07.769951	58.435653	
22:07:07.792069	59.236142	
22:07:07.814188	57.635165	
22:07:07.836306	58.435653	
22:07:07.858425	57.635165	
22:07:07.880543	58.435653	
22:07:07.902661	58.435653	
22:07:07.924780	57.635165	
22:07:07.946898	58.435653	
22:07:07.969017	57.635165	
22:07:07.991135	58.435653	
22:07:08.013254	58.435653	
22:07:08.035372	58.435653	
22:07:08.057491	58.435653	
22:07:08.079609	57.635165	
22:07:08.101727	59.236142	
22:07:08.123846	58.435653	
22:07:08.145964	57.635165	
22:07:08.168083	57.635165	
22:07:08.190201	58.435653	
22:07:08.212319	58.435653	
22:07:08.234438	57.635165	
22:07:08.256556	59.236142	
22:07:08.278675	58.435653	
22:07:08.300793	57.635165	
22:07:08.322912	58.435653	
22:07:08.345030	58.435653	
22:07:08.367149	58.435653	
22:07:08.389267	57.635165	
22:07:08.411385	58.435653	
22:07:08.433504	58.435653	
22:07:08.455622	58.435653	
22:07:08.477741	58.435653	
22:07:08.499858	58.435653	
22:07:08.521977	57.635165	
22:07:08.544096	57.635165	
22:07:08.566214	58.435653	
22:07:08.588333	58.435653	
22:07:08.610451	58.435653	
22:07:08.632569	57.635165	
22:07:08.654688	58.435653	
22:07:08.676806	58.435653	
22:07:08.698925	59.236142	
22:07:08.721043	57.635165	
22:07:08.743162	57.635165	
22:07:08.765280	59.236142	
22:07:08.787398	57.635165	
22:07:08.809516	59.236142	
22:07:08.831636	57.635165	
22:07:08.853753	57.635165	
22:07:08.875872	58.435653	
22:07:08.897991	58.435653	
22:07:08.920109	58.435653	
22:07:08.942228	58.435653	
22:07:08.964345	59.236142	
22:07:08.986464	57.635165	
22:07:09.008583	58.435653	
22:07:09.030701	58.435653	
22:07:09.052819	58.435653	
22:07:09.074937	59.236142	
22:07:09.097056	57.635165	
22:07:09.119175	57.635165	
22:07:09.141293	59.236142	
22:07:09.163411	57.635165	
22:07:09.185530	58.435653	
22:07:09.207649	58.435653	
22:07:09.229767	58.435653	
22:07:09.251885	57.635165	
22:07:09.274003	58.435653	
22:07:09.296122	59.236142	
22:07:09.318241	57.635165	
22:07:09.340359	59.236142	
22:07:09.362477	58.435653	
22:07:09.384595	58.435653	
22:07:09.406714	59.236142	
22:07:09.428832	58.435653	
22:07:09.450951	57.635165	
22:07:09.473069	58.435653	
22:07:09.495187	58.435653	
22:07:09.517306	58.435653	
22:07:09.539425	58.435653	
22:07:09.561543	58.435653	
22:07:09.583661	59.236142	
22:07:09.605780	58.435653	
22:07:09.627899	57.635165	
22:07:09.650016	57.635165	
22:07:09.672135	58.435653	
22:07:09.694253	58.435653	
22:07:09.716372	58.435653	
22:07:09.738491	58.435653	
22:07:09.760608	57.635165	
22:07:09.782727	58.435653	
22:07:09.804846	58.435653	
22:07:09.826964	58.435653	
22:07:09.849083	58.435653	
22:07:09.871200	58.435653	
22:07:09.893319	58.435653	
22:07:09.915438	56.834676	
22:07:09.937556	58.435653	
22:07:09.959674	58.435653	
22:07:09.981792	58.435653	
22:07:10.003911	58.435653	
22:07:10.026030	58.435653	
22:07:10.048148	59.236142	
22:07:10.070267	58.435653	
22:07:10.092384	57.635165	
22:07:10.114503	57.635165	
22:07:10.136622	58.435653	
22:07:10.158740	58.435653	
22:07:10.180858	57.635165	
22:07:10.202977	58.435653	
22:07:10.225095	58.435653	
22:07:10.247214	57.635165	
22:07:10.269332	58.435653	
22:07:10.291450	58.435653	
22:07:10.313569	57.635165	
22:07:10.335687	58.435653	
22:07:10.357806	57.635165	
22:07:10.379924	59.236142	
22:07:10.402043	58.435653	
22:07:10.424161	57.635165	
22:07:10.446279	59.236142	
22:07:10.468398	58.435653	
22:07:10.490516	58.435653	
22:07:10.512635	57.635165	
22:07:10.534753	58.435653	
22:07:10.556871	58.435653	
22:07:10.578990	58.435653	
22:07:10.601108	58.435653	
22:07:10.623227	58.435653	
22:07:10.645345	58.435653	
22:07:10.667464	58.435653	
22:07:10.689582	58.435653	
22:07:10.711701	57.635165	
22:07:10.733819	58.435653	
22:07:10.755937	58.435653	
22:07:10.778056	57.635165	
22:07:10.800174	58.435653	
22:07:10.822293	58.435653	
22:07:10.844411	57.635165	
22:07:10.866529	58.435653	
22:07:10.888648	57.635165	
22:07:10.910766	56.834676	
22:07:10.932885	57.635165	
22:07:10.955003	57.635165	
22:07:10.977122	57.635165	
22:07:10.999240	58.435653	
22:07:11.021358	59.236142	
22:07:11.043477	58.435653	
22:07:11.065595	58.435653	
22:07:11.087714	58.435653	
22:07:11.109831	57.635165	
22:07:11.131950	56.834676	
22:07:11.154069	58.435653	
22:07:11.176187	57.635165	
22:07:11.198306	58.435653	
22:07:11.220424	58.435653	
22:07:11.242543	58.435653	
22:07:11.264661	57.635165	
22:07:11.286779	58.435653	
22:07:11.308898	57.635165	
22:07:11.331016	58.435653	
22:07:11.353134	57.635165	
22:07:11.375253	59.236142	
22:07:11.397372	58.435653	
22:07:11.419490	59.236142	
22:07:11.441609	57.635165	
22:07:11.463726	58.435653	
22:07:11.485845	57.635165	
22:07:11.507964	58.435653	
22:07:11.530082	58.435653	
22:07:11.552200	58.435653	
22:07:11.574318	57.635165	
22:07:11.596437	58.435653	
22:07:11.618556	57.635165	
22:07:11.640674	57.635165	
22:07:11.662792	58.435653	
22:07:11.684910	58.435653	
22:07:11.707029	57.635165	
22:07:11.729148	58.435653	
22:07:11.751266	59.236142	
22:07:11.773384	58.435653	
22:07:11.795502	58.435653	
22:07:11.817622	57.635165	
22:07:11.839740	58.435653	
22:07:11.861858	58.435653	
22:07:11.883976	57.635165	
22:07:11.906094	57.635165	
22:07:11.928213	58.435653	
22:07:11.950332	57.635165	
22:07:11.972450	59.236142	
22:07:11.994568	58.435653	
22:07:12.016687	58.435653	
22:07:12.038806	58.435653	
22:07:12.060924	57.635165	
22:07:12.083042	58.435653	
22:07:12.105160	57.635165	
22:07:12.127279	58.435653	
22:07:12.149397	58.435653	
22:07:12.171516	57.635165	
22:07:12.193634	57.635165	
22:07:12.215753	57.635165	
22:07:12.237872	58.435653	
22:07:12.259989	58.435653	
22:07:12.282108	57.635165	
22:07:12.304226	57.635165	
22:07:12.326345	57.635165	
22:07:12.348464	58.435653	
22:07:12.370581	59.236142	
22:07:12.392700	57.635165	
22:07:12.414818	58.435653	
22:07:12.436937	57.635165	
22:07:12.459055	57.635165	
22:07:12.481173	58.435653	
22:07:12.503292	58.435653	
22:07:12.525410	58.435653	
22:07:12.547529	57.635165	
22:07:12.569647	57.635165	
22:07:12.591765	58.435653	
22:07:12.613884	58.435653	
22:07:12.636002	59.236142	
22:07:12.658121	57.635165	
22:07:12.680239	58.435653	
22:07:12.702357	58.435653	
22:07:12.724476	58.435653	
22:07:12.746595	57.635165	
22:07:12.768713	59.236142	
22:07:12.790832	57.635165	
22:07:12.812950	56.834676	
22:07:12.835068	58.435653	
22:07:12.857187	58.435653	
22:07:12.879305	57.635165	
22:07:12.901423	58.435653	
22:07:12.923542	58.435653	
22:07:12.945660	58.435653	
22:07:12.967779	57.635165	
22:07:12.989897	58.435653	
22:07:13.012016	57.635165	
22:07:13.034134	58.435653	
22:07:13.056252	58.435653	
22:07:13.078371	57.635165	
22:07:13.100489	57.635165	
22:07:13.122608	57.635165	
22:07:13.144726	57.635165	
22:07:13.166844	57.635165	
22:07:13.188963	59.236142	
22:07:13.211081	57.635165	
22:07:13.233203	59.236142	
22:07:13.255325	57.635165	
22:07:13.277444	58.435653	
22:07:13.299563	57.635165	
22:07:13.321681	56.834676	
22:07:13.343800	56.834676	
22:07:13.365918	57.635165	
22:07:13.388036	57.635165	
22:07:13.410154	57.635165	
22:07:13.432273	57.635165	
22:07:13.454391	59.236142	
22:07:13.476510	57.635165	
22:07:13.498628	57.635165	
22:07:13.520746	58.435653	
22:07:13.542865	58.435653	
22:07:13.564983	57.635165	
22:07:13.587102	57.635165	
22:07:13.609220	58.435653	
22:07:13.631338	57.635165	
22:07:13.653457	57.635165	
22:07:13.675575	58.435653	
22:07:13.697694	58.435653	
22:07:13.719812	58.435653	
22:07:13.741931	58.435653	
22:07:13.764049	58.435653	
22:07:13.786167	57.635165	
22:07:13.808286	57.635165	
22:07:13.830405	58.435653	
22:07:13.852523	57.635165	
22:07:13.874641	59.236142	
22:07:13.896759	56.834676	
22:07:13.918878	58.435653	
22:07:13.940997	58.435653	
22:07:13.963114	59.236142	
22:07:13.985233	58.435653	
22:07:14.007352	58.435653	
22:07:14.029470	58.435653	
22:07:14.051589	58.435653	
22:07:14.073706	57.635165	
22:07:14.095825	58.435653	
22:07:14.117944	58.435653	
22:07:14.140062	59.236142	
22:07:14.162181	57.635165	
22:07:14.184299	59.236142	
22:07:14.206417	57.635165	
22:07:14.228536	57.635165	
22:07:14.250654	58.435653	
22:07:14.272773	57.635165	
22:07:14.294891	56.834676	
22:07:14.317010	57.635165	
22:07:14.339128	57.635165	
22:07:14.361247	57.635165	
22:07:14.383365	57.635165	
22:07:14.405483	58.435653	
22:07:14.427602	58.435653	
22:07:14.449720	59.236142	
22:07:14.471839	58.435653	
22:07:14.493957	58.435653	
22:07:14.516075	58.435653	
22:07:14.538194	59.236142	
22:07:14.560312	57.635165	
22:07:14.582431	57.635165	
22:07:14.604549	57.635165	
22:07:14.626667	59.236142	
22:07:14.648786	58.435653	
22:07:14.670904	57.635165	
22:07:14.693023	57.635165	
22:07:14.715141	57.635165	
22:07:14.737260	58.435653	
22:07:14.759378	57.635165	
22:07:14.781497	57.635165	
22:07:14.803615	56.834676	
22:07:14.825733	57.635165	
22:07:14.847852	58.435653	
22:07:14.869970	58.435653	
22:07:14.892089	58.435653	
22:07:14.914207	58.435653	
22:07:14.936325	57.635165	
22:07:14.958444	59.236142	
22:07:14.980563	58.435653	
22:07:15.002680	57.635165	
22:07:15.024799	56.834676	
22:07:15.046917	57.635165	
22:07:15.069036	58.435653	
22:07:15.091154	57.635165	
22:07:15.113273	59.236142	
22:07:15.135391	57.635165	
22:07:15.157510	58.435653	
22:07:15.179628	58.435653	
22:07:15.201747	56.834676	
22:07:15.223865	58.435653	
22:07:15.245983	58.435653	
22:07:15.268102	57.635165	
22:07:15.290221	57.635165	
22:07:15.312339	58.435653	
22:07:15.334457	57.635165	
22:07:15.356576	57.635165	
22:07:15.378694	58.435653	
22:07:15.400813	58.435653	
22:07:15.422931	58.435653	
22:07:15.445050	58.435653	
22:07:15.467168	58.435653	
22:07:15.489286	56.834676	
22:07:15.511405	57.635165	
22:07:15.533523	57.635165	
22:07:15.555641	57.635165	
22:07:15.577760	59.236142	
22:07:15.599878	57.635165	
22:07:15.621997	56.834676	
22:07:15.644116	57.635165	
22:07:15.666234	57.635165	
22:07:15.688352	58.435653	
22:07:15.710471	57.635165	
22:07:15.732589	57.635165	
22:07:15.754707	57.635165	
22:07:15.776826	57.635165	
22:07:15.798945	58.435653	
22:07:15.821063	57.635165	
22:07:15.843182	57.635165	
22:07:15.865300	58.435653	
22:07:15.887418	58.435653	
22:07:15.909536	57.635165	
22:07:15.931655	57.635165	
22:07:15.953774	57.635165	
22:07:15.975892	57.635165	
22:07:15.998011	56.834676	
22:07:16.020129	58.435653	
22:07:16.042249	58.435653	
22:07:16.064367	58.435653	
22:07:16.086485	57.635165	
22:07:16.108604	58.435653	
22:07:16.130722	57.635165	
22:07:16.152841	57.635165	
22:07:16.174959	58.435653	
22:07:16.197078	57.635165	
22:07:16.219196	57.635165	
22:07:16.241315	58.435653	
22:07:16.263433	58.435653	
22:07:16.285552	57.635165	
22:07:16.307671	57.635165	
22:07:16.329788	58.435653	
22:07:16.351907	58.435653	
22:07:16.374025	58.435653	
22:07:16.396144	58.435653	
22:07:16.418263	57.635165	
22:07:16.440381	58.435653	
22:07:16.462499	57.635165	
22:07:16.484618	57.635165	
22:07:16.506736	58.435653	
22:07:16.528855	57.635165	
22:07:16.550973	58.435653	
22:07:16.573091	57.635165	
22:07:16.595210	58.435653	
22:07:16.617329	58.435653	
22:07:16.639447	58.435653	
22:07:16.661565	58.435653	
22:07:16.683683	58.435653	
22:07:16.705802	58.435653	
22:07:16.727921	58.435653	
22:07:16.750039	58.435653	
22:07:16.772158	57.635165	
22:07:16.794276	58.435653	
22:07:16.816394	59.236142	
22:07:16.838513	58.435653	
22:07:16.860631	57.635165	
22:07:16.882749	57.635165	
22:07:16.904868	58.435653	
22:07:16.926986	57.635165	
22:07:16.949105	58.435653	
22:07:16.971224	58.435653	
22:07:16.993341	57.635165	
22:07:17.015460	57.635165	
22:07:17.037579	58.435653	
22:07:17.059698	58.435653	
22:07:17.081815	56.834676	
22:07:17.103934	58.435653	
22:07:17.127090	56.834676	
22:07:17.170281	57.635165	
22:07:17.192399	56.834676	
22:07:17.214518	57.635165	
22:07:17.236636	57.635165	
22:07:17.258755	57.635165	
22:07:17.280873	56.834676	
22:07:17.302992	57.635165	
22:07:17.325110	58.435653	
22:07:17.347229	57.635165	
22:07:17.369347	59.236142	
22:07:17.391465	58.435653	
22:07:17.413584	58.435653	
22:07:17.435702	57.635165	
22:07:17.457821	58.435653	
22:07:17.479939	56.834676	
22:07:17.502058	57.635165	
22:07:17.524176	56.834676	
22:07:17.546294	58.435653	
22:07:17.568413	57.635165	
22:07:17.590531	57.635165	
22:07:17.612650	57.635165	
22:07:17.634768	58.435653	
22:07:17.656887	58.435653	
22:07:17.679005	56.834676	
22:07:17.701124	57.635165	
22:07:17.723242	57.635165	
22:07:17.745360	57.635165	
22:07:17.767480	58.435653	
22:07:17.789598	58.435653	
22:07:17.811716	57.635165	
22:07:17.833834	58.435653	
22:07:17.855953	56.834676	
22:07:17.878072	56.834676	
22:07:17.900190	58.435653	
22:07:17.922308	58.435653	
22:07:17.944427	57.635165	
22:07:17.966545	58.435653	
22:07:17.988664	57.635165	
22:07:18.010782	57.635165	
22:07:18.032900	57.635165	
22:07:18.055019	58.435653	
22:07:18.077138	58.435653	
22:07:18.099256	59.236142	
22:07:18.121374	58.435653	
22:07:18.143493	58.435653	
22:07:18.165611	58.435653	
22:07:18.187730	56.834676	
22:07:18.209849	58.435653	
22:07:18.231967	58.435653	
22:07:18.254085	58.435653	
22:07:18.276204	57.635165	
22:07:18.298323	57.635165	
22:07:18.320441	58.435653	
22:07:18.342560	58.435653	
22:07:18.364678	57.635165	
22:07:18.386796	58.435653	
22:07:18.408915	57.635165	
22:07:18.431033	57.635165	
22:07:18.453151	57.635165	
22:07:18.475270	57.635165	
22:07:18.497389	56.034188	
22:07:18.519507	57.635165	
22:07:18.541626	58.435653	
22:07:18.563744	57.635165	
22:07:18.585862	57.635165	
22:07:18.607981	58.435653	
22:07:18.630099	58.435653	
22:07:18.652218	58.435653	
22:07:18.674336	58.435653	
22:07:18.696454	58.435653	
22:07:18.718574	57.635165	
22:07:18.740692	57.635165	
22:07:18.762810	59.236142	
22:07:18.784928	57.635165	
22:07:18.807047	57.635165	
22:07:18.829166	58.435653	
22:07:18.851284	58.435653	
22:07:18.873402	57.635165	
22:07:18.895521	58.435653	
22:07:18.917640	58.435653	
22:07:18.939758	58.435653	
22:07:18.961877	58.435653	
22:07:18.983994	58.435653	
22:07:19.006113	57.635165	
22:07:19.028232	58.435653	
22:07:19.050350	57.635165	
22:07:19.072468	57.635165	
22:07:19.094587	57.635165	
22:07:19.116706	58.435653	
22:07:19.138824	57.635165	
22:07:19.160943	58.435653	
22:07:19.183061	58.435653	
22:07:19.205179	58.435653	
22:07:19.227298	57.635165	
22:07:19.249416	57.635165	
22:07:19.271535	57.635165	
22:07:19.293653	57.635165	
22:07:19.315772	58.435653	
22:07:19.337891	57.635165	
22:07:19.360009	57.635165	
22:07:19.382127	57.635165	
22:07:19.404246	58.435653	
22:07:19.426364	57.635165	
22:07:19.448483	58.435653	
22:07:19.470601	58.435653	
22:07:19.492720	57.635165	
22:07:19.514838	58.435653	
22:07:19.536957	58.435653	
22:07:19.559075	58.435653	
22:07:19.581193	57.635165	
22:07:19.603312	58.435653	
22:07:19.625430	58.435653	
22:07:19.647549	57.635165	
22:07:19.669667	58.435653	
22:07:19.691786	57.635165	
22:07:19.713904	57.635165	
22:07:19.736023	57.635165	
22:07:19.758141	57.635165	
22:07:19.780260	56.834676	
22:07:19.802378	57.635165	
22:07:19.824496	58.435653	
22:07:19.846615	57.635165	
22:07:19.868734	56.834676	
22:07:19.890853	56.834676	
22:07:19.912970	58.435653	
22:07:19.935089	58.435653	
22:07:19.957208	58.435653	
22:07:19.979326	57.635165	
22:07:20.001444	57.635165	
22:07:20.023563	58.435653	
22:07:20.045682	58.435653	
22:07:20.067800	57.635165	
22:07:20.089918	57.635165	
22:07:20.112037	57.635165	
22:07:20.134155	57.635165	
22:07:20.156274	57.635165	
22:07:20.178393	57.635165	
22:07:20.200511	56.834676	
22:07:20.222629	58.435653	
22:07:20.244748	58.435653	
22:07:20.266866	58.435653	
22:07:20.288985	57.635165	
22:07:20.311103	58.435653	
22:07:20.333222	58.435653	
22:07:20.355340	58.435653	
22:07:20.377459	57.635165	
22:07:20.399577	57.635165	
22:07:20.421696	58.435653	
22:07:20.443814	59.236142	
22:07:20.465932	56.834676	
22:07:20.488051	56.834676	
22:07:20.510170	58.435653	
22:07:20.532288	58.435653	
22:07:20.554406	58.435653	
22:07:20.576525	57.635165	
22:07:20.598643	57.635165	
22:07:20.620762	58.435653	
22:07:20.642881	58.435653	
22:07:20.664999	58.435653	
22:07:20.687117	58.435653	
22:07:20.709236	57.635165	
22:07:20.731354	58.435653	
22:07:20.753472	56.034188	
22:07:20.775591	57.635165	
22:07:20.797710	58.435653	
22:07:20.819828	57.635165	
22:07:20.841947	57.635165	
22:07:20.864065	58.435653	
22:07:20.886184	57.635165	
22:07:20.908302	57.635165	
22:07:20.930420	58.435653	
22:07:20.952539	57.635165	
22:07:20.974657	58.435653	
22:07:20.996776	58.435653	
22:07:21.018895	57.635165	
22:07:21.041013	58.435653	
22:07:21.063131	57.635165	
22:07:21.085250	56.834676	
22:07:21.107369	56.834676	
22:07:21.129487	58.435653	
22:07:21.151605	57.635165	
22:07:21.173724	57.635165	
22:07:21.195842	58.435653	
22:07:21.217961	57.635165	
22:07:21.240079	57.635165	
22:07:21.262198	57.635165	
22:07:21.284316	57.635165	
22:07:21.306434	57.635165	
22:07:21.328553	56.834676	
22:07:21.350672	57.635165	
22:07:21.372790	57.635165	
22:07:21.394908	57.635165	
22:07:21.417027	58.435653	
22:07:21.439146	58.435653	
22:07:21.461264	57.635165	
22:07:21.483382	58.435653	
22:07:21.505501	58.435653	
