IRIG Time	ARC_DECOM_STREAM_1: LEP MCP	ARC_DECOM_STREAM_1: LEP Mesh	ARC_DECOM_STREAM_1: LEP SvFix	ARC_DECOM_STREAM_1: LEP Sweep	
22:15:57.441691	2099	2138	133	1909	
22:15:57.463809	2022	2076	279	1900	
22:15:57.485928	2108	2212	231	1915	
22:15:57.508048	2034	1980	111	1986	
22:15:57.530164	2096	2148	152	1936	
22:15:57.552283	2003	2138	60	1906	
22:15:57.574401	2025	2154	61	1930	
22:15:57.596519	2040	2122	114	1975	
22:15:57.618638	2077	2005	86	1995	
22:15:57.640756	2023	2012	123	2042	
22:15:57.662874	2099	2020	115	1937	
22:15:57.684992	2129	2238	109	1982	
22:15:57.707111	1985	1904	172	1907	
22:15:57.729229	1960	2113	197	1991	
22:15:57.751348	2092	2053	99	1983	
22:15:57.773466	2034	2065	148	1850	
22:15:57.795584	2114	2196	52	1954	
22:15:57.817703	2070	2007	232	1974	
22:15:57.839821	2006	2247	119	1991	
22:15:57.861940	1969	2101	162	1962	
22:15:57.884057	2092	2190	68	1928	
22:15:57.906176	2041	1806	157	1979	
22:15:57.928295	2042	2086	204	2005	
22:15:57.950412	1984	2005	203	1906	
22:15:57.972531	2056	1984	147	1964	
22:15:57.994649	2029	2200	69	1913	
22:15:58.016767	2046	1992	81	1931	
22:15:58.038886	1975	2072	188	1865	
22:15:58.061004	2024	1786	193	2002	
22:15:58.083123	2091	2037	147	1904	
22:15:58.105241	2012	2165	209	1963	
22:15:58.127359	1954	1866	175	1940	
22:15:58.149478	2078	2226	107	1880	
22:15:58.171596	2011	1986	0	1972	
22:15:58.193714	2080	2076	0	2013	
22:15:58.215833	1999	2106	59	1924	
22:15:58.237951	2083	2127	139	1988	
22:15:58.260069	2039	2184	33	2017	
22:15:58.282188	1942	2027	101	2063	
22:15:58.304306	2102	1982	92	1953	
22:15:58.326424	2001	2135	113	1944	
22:15:58.348543	2134	2010	32	1891	
22:15:58.370661	2027	2006	65	2014	
22:15:58.392779	1993	2020	216	1965	
22:15:58.414898	2096	2198	302	1907	
22:15:58.437016	2164	2069	156	1908	
22:15:58.459135	2113	2058	169	1862	
22:15:58.481253	1999	2101	110	1911	
22:15:58.503371	2022	1983	134	1936	
22:15:58.525489	2022	2073	299	1932	
22:15:58.547608	2152	2102	119	1972	
22:15:58.569726	2070	2237	117	1928	
22:15:58.591844	2092	2070	223	1934	
22:15:58.613963	1962	1935	160	1899	
22:15:58.636081	1951	2070	92	1946	
22:15:58.658200	2034	2089	143	1912	
22:15:58.680318	2102	2217	0	1855	
22:15:58.702436	2081	2107	99	2009	
22:15:58.724555	1998	2004	98	2031	
22:15:58.746673	2027	2161	131	2015	
22:15:58.768792	2113	2104	154	1894	
22:15:58.790910	2133	2153	146	1934	
22:15:58.813028	2053	1725	68	1978	
22:15:58.835147	2092	2149	140	1963	
22:15:58.857266	2108	2293	104	1927	
22:15:58.879384	2035	2153	219	1988	
22:15:58.901502	2078	2118	153	1929	
22:15:58.923620	1931	2064	83	1996	
22:15:58.945738	2002	2060	132	1948	
22:15:58.967857	2099	1790	147	1916	
22:15:58.989977	1993	2269	272	1921	
22:15:59.012093	2045	2183	18	1982	
22:15:59.034211	1974	2168	112	1930	
22:15:59.056329	1994	2221	54	1995	
22:15:59.078448	2009	2155	135	1888	
22:15:59.100566	2074	2140	90	1956	
22:15:59.122685	1989	2127	146	1976	
22:15:59.144803	2188	2203	184	1956	
22:15:59.166921	2020	1833	68	1994	
22:15:59.189040	1966	2015	196	1933	
22:15:59.211158	2159	2112	128	2009	
22:15:59.233276	2030	2110	82	2010	
22:15:59.255395	2025	2082	151	1885	
22:15:59.277514	2012	2041	74	1990	
22:15:59.299632	1965	2058	66	2007	
22:15:59.321750	1875	2081	175	1986	
22:15:59.343869	1974	2081	76	1979	
22:15:59.365986	2096	2035	0	2054	
22:15:59.388105	2023	2065	108	1996	
22:15:59.410223	2021	2112	190	1934	
22:15:59.432341	1995	2074	190	1899	
22:15:59.454460	1971	2169	149	1901	
22:15:59.476578	1996	2044	190	1960	
22:15:59.498698	2109	1815	94	1990	
22:15:59.520815	2070	2094	6	2014	
22:15:59.542933	1966	2149	194	1892	
22:15:59.565052	2043	2094	170	1999	
22:15:59.587170	2092	2035	179	2032	
22:15:59.609289	2103	2076	49	1836	
22:15:59.631407	2049	2031	229	1874	
22:15:59.653525	2023	2011	68	2017	
22:15:59.675643	2037	2067	199	2006	
22:15:59.697762	2025	2090	103	1952	
22:15:59.719881	2037	2003	38	2006	
22:15:59.741999	2074	1989	256	1876	
22:15:59.764117	1994	1968	168	1927	
22:15:59.786235	2017	2121	70	2009	
22:15:59.808354	2134	2186	115	1984	
22:15:59.830472	2014	2115	118	2027	
22:15:59.852590	2083	2024	208	1911	
22:15:59.874708	2054	2248	55	1963	
22:15:59.896828	2045	2245	263	1783	
22:15:59.918947	2088	1932	169	1954	
22:15:59.941063	2046	1911	154	1989	
22:15:59.963182	2044	2098	148	1934	
22:15:59.985300	2069	2043	185	1859	
22:16:00.007419	2081	1918	126	1951	
22:16:00.029537	2026	1998	241	1911	
22:16:00.051656	2027	2034	151	1953	
22:16:00.073774	1995	2217	0	2040	
22:16:00.095892	2133	1996	188	1935	
22:16:00.118011	2043	1860	142	1857	
22:16:00.140129	2044	2069	155	2024	
22:16:00.162247	2036	2068	105	2038	
22:16:00.184365	1984	2076	143	1946	
22:16:00.206484	2152	2142	217	1853	
22:16:00.228603	2113	1939	109	1879	
22:16:00.250721	2065	1957	207	1852	
22:16:00.272839	2001	2212	222	1932	
22:16:00.294957	1995	1930	146	1911	
22:16:00.317076	2051	1926	80	2008	
22:16:00.339194	2027	1943	149	1974	
22:16:00.361312	1962	1789	118	1964	
22:16:00.383431	1970	2060	132	1929	
22:16:00.405549	2116	1855	173	1876	
22:16:00.427668	1996	2235	256	1870	
22:16:00.449786	2001	2142	128	1940	
22:16:00.471904	2098	2148	140	1923	
22:16:00.494022	2093	2105	123	2010	
22:16:00.516140	2100	2207	82	1989	
22:16:00.538259	2054	2190	231	1910	
22:16:00.560377	2055	2128	89	1964	
22:16:00.582497	1991	2003	106	1923	
22:16:00.604614	2010	2082	144	1932	
22:16:00.626734	2009	2046	216	1904	
22:16:00.648851	1997	2179	113	1936	
22:16:00.670969	1936	2000	64	1956	
22:16:00.693088	2143	2031	0	1895	
22:16:00.715206	2054	2127	31	2023	
22:16:00.737324	2056	2143	169	1944	
22:16:00.759442	2086	2190	172	1956	
22:16:00.781561	2038	2048	0	2021	
22:16:00.803679	2109	1905	224	1922	
22:16:00.825798	2007	2122	109	2008	
22:16:00.847917	1984	1980	159	1884	
22:16:00.870036	2136	2117	219	1879	
22:16:00.892152	2115	1939	263	1941	
22:16:00.914271	2053	2029	55	1886	
22:16:00.936389	2010	2061	7	1992	
22:16:00.958508	2078	1964	250	1879	
22:16:00.980626	2081	2140	111	2040	
22:16:01.002744	2024	1922	140	2017	
22:16:01.024863	2004	2092	205	1891	
22:16:01.046981	2009	2154	26	2046	
22:16:01.069099	2105	2164	181	1901	
22:16:01.091218	1980	2088	169	1975	
22:16:01.113336	2064	2049	109	1956	
22:16:01.135454	2071	2214	166	1946	
22:16:01.157573	2099	2224	143	1934	
22:16:01.179691	2126	2230	83	2031	
22:16:01.201809	1922	2026	142	1986	
22:16:01.223928	2111	2015	44	2006	
22:16:01.246046	2023	2276	50	1953	
22:16:01.268165	2021	2105	0	2015	
22:16:01.290282	2062	2093	74	1982	
22:16:01.312401	2069	2051	139	1958	
22:16:01.334521	1997	2146	82	2021	
22:16:01.356639	2096	2186	71	1932	
22:16:01.378757	2104	2217	19	1923	
22:16:01.400874	2034	2056	65	1899	
22:16:01.422993	2109	2119	113	1908	
22:16:01.445111	2094	1997	179	1813	
22:16:01.467229	2005	2024	141	1991	
22:16:01.489348	2101	2180	88	1923	
22:16:01.511466	2053	2149	94	1936	
22:16:01.533584	2125	2063	109	1887	
22:16:01.555703	1997	2146	86	1932	
22:16:01.577822	1999	2117	56	1941	
22:16:01.599940	2076	2159	172	1942	
22:16:01.622058	2063	2058	286	1846	
22:16:01.644176	1975	2051	135	1961	
22:16:01.666295	2006	2007	0	2022	
22:16:01.688413	1977	1842	278	1894	
22:16:01.710531	2030	2094	80	2000	
22:16:01.732650	2104	1771	59	1974	
22:16:01.754768	2040	2051	0	1970	
22:16:01.776886	2107	2119	69	2010	
22:16:01.799005	2020	1853	201	1911	
22:16:01.821124	2133	1980	45	2003	
22:16:01.843241	1964	2205	57	2017	
22:16:01.865360	2071	1854	129	2006	
22:16:01.887480	2079	2064	195	1964	
22:16:01.909596	2099	2183	29	1979	
22:16:01.931715	1989	2006	154	1937	
22:16:01.953833	2059	2129	136	1941	
22:16:01.975951	2154	2072	138	1959	
22:16:01.998071	2154	2138	119	1950	
22:16:02.020190	2121	2091	247	1863	
22:16:02.042307	2092	2048	199	1985	
22:16:02.064425	1943	1959	31	1976	
22:16:02.086543	2073	1792	201	1881	
22:16:02.108662	2058	1965	162	2031	
22:16:02.130780	2111	2073	186	1910	
22:16:02.152899	1978	2159	171	1855	
22:16:02.175017	2162	1928	234	1943	
22:16:02.197135	1999	2130	61	1960	
22:16:02.219254	2060	2012	53	2006	
22:16:02.241372	2025	2072	183	1925	
22:16:02.263490	2018	1900	98	2006	
22:16:02.285609	2015	2121	108	2002	
22:16:02.307727	1962	2000	227	1894	
22:16:02.329845	2027	2079	202	1885	
22:16:02.351964	2032	2274	4	1974	
22:16:02.374083	2056	1965	222	1983	
22:16:02.396201	2089	1958	29	2016	
22:16:02.418320	2086	2179	111	1993	
22:16:02.440437	1949	2202	74	1938	
22:16:02.462555	1988	2196	167	1927	
22:16:02.484674	2099	2049	65	1965	
22:16:02.506792	2006	2066	170	2019	
22:16:02.528911	2014	2013	208	1947	
22:16:02.551029	2070	2072	152	2021	
22:16:02.573147	2014	2168	128	1997	
22:16:02.595265	2082	1954	28	1990	
22:16:02.617384	2045	1831	212	1917	
22:16:02.639502	2092	2190	125	1928	
22:16:02.661621	2108	2048	193	1956	
22:16:02.683739	2029	1981	127	1958	
22:16:02.705857	2006	1816	32	1969	
22:16:02.727976	2093	2061	217	1934	
22:16:02.750094	2040	2103	90	2006	
22:16:02.772212	2071	2029	116	1974	
22:16:02.794331	2138	2015	0	1989	
22:16:02.816449	2029	2188	0	1976	
22:16:02.838567	2051	2105	39	1920	
22:16:02.860686	2021	2089	210	1903	
22:16:02.882804	2013	2198	123	1918	
22:16:02.904922	2012	2075	0	1977	
22:16:02.927040	2115	2236	148	1881	
22:16:02.949159	2037	2056	223	1941	
22:16:02.971278	1998	2206	105	1987	
22:16:02.993397	2115	1930	176	1951	
22:16:03.015514	2165	2267	211	1966	
22:16:03.037632	2028	2093	209	1944	
22:16:03.059751	2085	1857	105	2011	
22:16:03.081869	2020	1973	166	1980	
22:16:03.103987	2105	1981	231	2008	
22:16:03.126105	2045	1961	101	1978	
22:16:03.148225	2056	2138	218	1940	
22:16:03.170342	2014	2155	203	1904	
22:16:03.192461	2080	1986	84	2006	
22:16:03.214579	2123	2031	21	1908	
22:16:03.236698	1956	2026	90	2016	
22:16:03.258816	2043	2098	125	1961	
22:16:03.280935	2030	2135	106	2009	
22:16:03.303053	2128	2134	183	1901	
22:16:03.325171	2113	2105	150	1943	
22:16:03.347290	2007	1931	27	1969	
22:16:03.369408	2084	2206	263	1959	
22:16:03.391526	2115	2137	148	2027	
22:16:03.413644	2123	2121	173	1917	
22:16:03.435762	2119	2113	97	1990	
22:16:03.457881	1923	2197	60	1944	
22:16:03.480346	133	60	2015	2025	
22:16:03.524236	2125	2298	223	1926	
22:16:03.546354	2084	2143	107	1986	
22:16:03.568473	2065	2204	0	2019	
22:16:03.590591	1958	2170	121	1892	
22:16:03.612709	2072	1728	222	2003	
22:16:03.635518	1909	29	2259	60	
22:16:03.679064	2041	2031	155	1937	
22:16:03.701183	2038	1988	189	1964	
22:16:03.723301	2067	2027	122	1968	
22:16:03.745419	1954	2103	119	1938	
22:16:03.767538	2052	2242	97	1939	
22:16:03.789656	2064	2017	245	1919	
22:16:03.811775	2085	2152	104	2005	
22:16:03.833893	2193	2296	93	1943	
22:16:03.856011	2052	2199	167	1996	
22:16:03.878130	2052	1903	48	1923	
22:16:03.900248	2115	2226	41	1988	
22:16:03.922367	2025	1933	80	1925	
22:16:03.944484	2068	1987	43	1874	
22:16:03.966603	2034	2028	24	1995	
22:16:03.988721	2005	2164	100	1984	
22:16:04.010839	2125	1925	278	2014	
22:16:04.032958	2082	2086	170	1967	
22:16:04.055078	1986	2169	123	1999	
22:16:04.077195	2069	2165	105	1860	
22:16:04.099313	2030	1976	142	1988	
22:16:04.121432	2112	2118	131	2057	
22:16:04.143549	1972	1978	83	2008	
22:16:04.165668	2043	2150	86	1985	
22:16:04.187787	2031	2072	93	2042	
22:16:04.209905	2121	1936	269	1929	
22:16:04.232023	2007	2176	93	1963	
22:16:04.254141	2057	1983	49	1944	
22:16:04.276260	2093	1900	255	1921	
22:16:04.298378	2089	1918	244	1929	
22:16:04.320497	2119	2135	124	1900	
22:16:04.342616	2113	2159	147	1974	
22:16:04.364734	2024	2105	0	2011	
22:16:04.386853	2079	1819	173	1990	
22:16:04.408971	2012	2110	69	1869	
22:16:04.431088	2091	2086	193	1850	
22:16:04.453207	2107	2140	115	2007	
22:16:04.475325	2011	2140	106	1931	
22:16:04.497443	2073	2139	0	1983	
22:16:04.519562	1995	2097	128	1924	
22:16:04.541680	2121	1995	217	1853	
22:16:04.563798	2063	2025	264	1890	
22:16:04.585917	2031	2070	202	1874	
22:16:04.608036	2035	2085	165	1919	
22:16:04.630154	2066	2115	92	1928	
22:16:04.652272	2096	2228	139	2074	
22:16:04.674390	2113	2151	204	1908	
22:16:04.696509	2129	2157	119	2015	
22:16:04.718628	2019	2228	43	1990	
22:16:04.740747	2098	2159	149	1996	
22:16:04.762864	1966	1992	136	1924	
22:16:04.784982	2071	2187	73	1983	
22:16:04.807100	1971	2172	124	1845	
22:16:04.829219	2038	1946	141	1972	
22:16:04.851338	2113	2159	202	1944	
22:16:04.873455	2022	2049	202	1875	
22:16:04.895574	2030	2061	171	1887	
22:16:04.917692	2083	1996	40	1871	
22:16:04.939811	2017	2084	195	1878	
22:16:04.961929	1974	1851	0	2013	
22:16:04.984047	2109	2157	138	1951	
22:16:05.006165	2109	2035	12	2030	
22:16:05.028284	2094	2162	107	2028	
22:16:05.050402	2041	2153	226	1913	
22:16:05.072520	2038	1955	167	1924	
22:16:05.094639	2005	2047	146	1963	
22:16:05.116757	1997	1901	149	1923	
22:16:05.138876	2067	2117	62	1989	
22:16:05.160994	2021	2162	172	1979	
22:16:05.183112	2126	2020	0	1886	
22:16:05.205231	2090	2026	5	1997	
22:16:05.227349	2110	1965	169	1865	
22:16:05.249469	2107	1942	219	1928	
22:16:05.271586	2136	2070	193	1851	
22:16:05.293704	1962	1965	53	1963	
22:16:05.315822	2063	2162	229	1977	
22:16:05.337941	2079	1887	297	1937	
22:16:05.360059	2071	2088	100	1980	
22:16:05.382177	2071	2144	144	2048	
22:16:05.404296	2109	2214	35	1960	
22:16:05.426415	2075	2175	249	1950	
22:16:05.448534	2050	2163	17	2012	
22:16:05.470651	2057	1902	72	1979	
22:16:05.492769	2043	2179	170	1907	
22:16:05.514887	2096	1925	197	1939	
22:16:05.537006	2066	2158	241	1899	
22:16:05.559125	2058	1804	121	2039	
22:16:05.581243	2064	2255	0	2047	
22:16:05.603361	2075	1771	0	1968	
22:16:05.625479	2044	1968	170	2005	
22:16:05.647598	2070	1989	18	1928	
22:16:05.669716	1945	2034	85	1950	
22:16:05.691834	2045	1969	212	1942	
22:16:05.713953	2023	2010	168	1997	
22:16:05.736071	2125	1850	242	1941	
22:16:05.758190	2114	1857	188	1938	
22:16:05.780308	2022	2089	78	2045	
22:16:05.802426	2099	2097	125	1935	
22:16:05.824545	2017	2159	222	1898	
22:16:05.846663	2044	1985	0	1946	
22:16:05.868782	1995	1843	176	1979	
22:16:05.890900	2104	2020	163	1865	
22:16:05.913018	2106	1867	195	1973	
22:16:05.935136	2112	2020	144	1999	
22:16:05.957255	2029	2031	64	2002	
22:16:05.979374	2001	2118	152	2004	
22:16:06.001492	1979	2104	61	2013	
22:16:06.023611	2030	2104	117	1911	
22:16:06.045728	2081	2122	102	1983	
22:16:06.067847	2087	2081	169	2086	
22:16:06.089965	2109	1992	165	2121	
22:16:06.112084	2051	2105	61	2036	
22:16:06.134201	2001	1937	13	1961	
22:16:06.156321	2090	2148	135	1963	
22:16:06.178440	2033	2171	58	1933	
22:16:06.200556	2021	1899	167	1945	
22:16:06.222675	2093	2137	210	1913	
22:16:06.244793	2091	2172	126	1998	
22:16:06.266913	2126	2062	106	2004	
22:16:06.289030	2100	2199	141	1927	
22:16:06.311148	2025	2153	210	1878	
22:16:06.333267	2025	2076	56	1933	
22:16:06.355385	2046	2084	157	1969	
22:16:06.377503	2060	2097	93	2004	
22:16:06.399622	2022	2161	166	2035	
22:16:06.421740	2206	2057	105	2023	
22:16:06.443858	2030	2208	239	1946	
22:16:06.465978	2028	2052	211	1952	
22:16:06.488095	2096	2279	124	1955	
22:16:06.510213	2022	2028	201	1822	
22:16:06.532332	1982	2205	172	1890	
22:16:06.554450	1997	2342	0	2007	
22:16:06.576570	2019	2057	105	1954	
22:16:06.598687	1982	2248	175	1934	
22:16:06.620806	2078	2084	164	1922	
22:16:06.642923	2004	2120	98	1928	
22:16:06.665042	758	2263	107	2062	
22:16:06.687160	1993	2111	277	2156	
22:16:06.709279	1109	2219	157	2033	
22:16:06.731397	2006	2013	199	2023	
22:16:06.753515	2105	2210	198	2114	
22:16:06.775634	2087	2061	71	1933	
22:16:06.797752	2119	2073	256	1869	
22:16:06.819872	1985	2184	57	1938	
22:16:06.841989	2002	1935	0	1828	
22:16:06.864108	2049	2064	219	1927	
22:16:06.886225	2030	2098	77	2021	
22:16:06.908344	2090	1850	37	1984	
22:16:06.930463	900	2168	206	1994	
22:16:06.952582	1129	1982	134	1932	
22:16:06.974698	902	2118	195	2043	
22:16:06.996817	1192	1987	131	2127	
22:16:07.018936	1647	2118	50	1991	
22:16:07.041054	1786	2091	211	2087	
22:16:07.063172	1987	2253	142	2118	
22:16:07.085290	2049	2152	172	2032	
22:16:07.107409	1982	2124	130	1994	
22:16:07.129529	1990	2042	76	1840	
22:16:07.151645	1953	2098	172	1930	
22:16:07.173764	2068	2036	97	1935	
22:16:07.195882	2003	1937	23	1874	
22:16:07.218001	1588	2029	104	1784	
22:16:07.240119	721	2088	165	2007	
22:16:07.262239	705	2110	290	2090	
22:16:07.284356	817	1701	71	2066	
22:16:07.306475	660	2135	214	2119	
22:16:07.328594	529	2107	150	2175	
22:16:07.350712	1569	2018	73	2119	
22:16:07.372829	2159	1998	72	2036	
22:16:07.394948	2005	2001	0	1994	
22:16:07.417066	2011	1997	216	1990	
22:16:07.439184	2017	2186	241	1967	
22:16:07.461303	2082	2022	169	1881	
22:16:07.483421	2082	2041	169	1925	
22:16:07.505539	2058	2210	114	1986	
22:16:07.527658	703	2049	89	1822	
22:16:07.549776	479	2040	108	1978	
22:16:07.571894	740	2089	243	2079	
22:16:07.594012	375	2017	217	2134	
22:16:07.616131	636	2091	97	2053	
22:16:07.638250	446	2227	98	2097	
22:16:07.660367	506	1989	15	2136	
22:16:07.682486	1001	2055	0	2036	
22:16:07.704604	966	1880	160	2112	
22:16:07.726723	1990	2220	105	2131	
22:16:07.748842	1919	2162	103	1965	
22:16:07.770961	2024	2039	240	1882	
22:16:07.793078	2160	2158	201	1892	
22:16:07.815196	2038	1817	0	1913	
22:16:07.837314	1001	2233	37	1932	
22:16:07.859433	574	2093	212	2072	
22:16:07.881551	669	2082	107	2145	
22:16:07.903670	683	2145	197	2118	
22:16:07.925788	445	2089	0	2114	
22:16:07.947907	425	1973	200	2139	
22:16:07.970025	850	2097	18	2032	
22:16:07.992143	881	2005	285	2215	
22:16:08.014261	1585	2110	148	2115	
22:16:08.036379	1569	2167	78	2081	
22:16:08.058498	2093	2221	169	1982	
22:16:08.080617	2102	1927	37	1993	
22:16:08.102735	2073	2214	219	1982	
22:16:08.124855	1119	2048	229	2007	
22:16:08.146971	744	2138	122	1947	
22:16:08.169090	715	2086	120	2026	
22:16:08.191208	326	2099	229	2133	
22:16:08.213326	390	2018	101	2052	
22:16:08.235445	357	2121	164	2047	
22:16:08.257564	406	2121	49	2141	
22:16:08.279682	432	2054	217	2229	
22:16:08.301800	868	2217	62	2126	
22:16:08.323919	752	2067	103	2112	
22:16:08.346036	956	2012	76	2127	
22:16:08.368155	830	1958	154	1950	
22:16:08.390273	847	2075	139	1952	
22:16:08.412391	823	2318	52	1946	
22:16:08.434510	1104	2190	64	1927	
22:16:08.456628	819	2052	111	1930	
22:16:08.478747	497	2078	155	2079	
22:16:08.500865	260	2213	92	2064	
22:16:08.522984	386	2147	3	2160	
22:16:08.545102	379	2116	206	2217	
22:16:08.567220	260	2216	64	2162	
22:16:08.589339	207	2050	158	2195	
22:16:08.611457	397	2165	295	2190	
22:16:08.633575	803	2149	152	2142	
22:16:08.655693	634	2022	116	2190	
22:16:08.677814	997	2015	252	2171	
22:16:08.699931	603	2048	126	1997	
22:16:08.722050	656	1930	197	2106	
22:16:08.744167	986	2053	187	2075	
22:16:08.766285	658	1838	138	1995	
22:16:08.788404	590	1954	193	2071	
22:16:08.810522	387	2364	69	2101	
22:16:08.832640	312	1912	171	2147	
22:16:08.854759	296	2032	215	2211	
22:16:08.876877	464	2270	167	2229	
22:16:08.898996	364	2138	184	2167	
22:16:08.921114	531	1943	165	2177	
22:16:08.943233	263	2105	187	2228	
22:16:08.965351	670	2241	210	2109	
22:16:08.987469	758	2028	134	2096	
22:16:09.009587	684	2047	166	2024	
22:16:09.031706	896	2108	53	2036	
22:16:09.053824	624	2206	88	2041	
22:16:09.075944	529	2092	160	2049	
22:16:09.098061	397	2159	241	2171	
22:16:09.120180	396	2100	89	2159	
22:16:09.142297	359	2066	0	2090	
22:16:09.164416	306	2073	141	2225	
22:16:09.186534	345	2209	51	2164	
22:16:09.208653	368	2259	66	2093	
22:16:09.231462	372	2361	204	2236	
22:16:09.275007	672	2166	124	2139	
22:16:09.297125	458	2186	218	2114	
22:16:09.319244	391	1987	128	2078	
22:16:09.341362	488	2240	134	2049	
22:16:09.363481	594	2188	134	2201	
22:16:09.385599	301	2241	161	2163	
22:16:09.407717	316	2199	187	2184	
22:16:09.429836	316	2028	209	2138	
22:16:09.451954	396	2055	122	2155	
22:16:09.474072	421	2234	67	2122	
22:16:09.496190	319	2217	92	2227	
22:16:09.518310	267	2177	63	2052	
22:16:09.540427	236	2208	16	2169	
22:16:09.562546	241	2086	181	2139	
22:16:09.584664	586	2145	130	2187	
22:16:09.606783	414	1923	69	2177	
22:16:09.628901	336	2236	216	2154	
22:16:09.651019	565	2055	192	2113	
22:16:09.673138	505	1472	90	2108	
22:16:09.695256	561	2103	217	2189	
22:16:09.717375	500	2189	150	2119	
22:16:09.739493	201	2224	198	2098	
22:16:09.761612	471	2177	167	2114	
22:16:09.783729	274	2079	98	2172	
22:16:09.805848	404	2149	102	2173	
22:16:09.827967	282	1982	172	2137	
22:16:09.850085	340	2148	218	2179	
22:16:09.872204	173	2217	202	2186	
22:16:09.894322	443	2213	225	2175	
22:16:09.916439	467	2195	195	2219	
22:16:09.938558	241	2287	30	2128	
22:16:09.960677	334	2192	44	2091	
22:16:09.982794	423	1991	98	2138	
22:16:10.004913	489	2210	60	2217	
22:16:10.027031	381	2044	220	2087	
22:16:10.049150	213	2081	66	2134	
22:16:10.071268	216	2183	181	2203	
22:16:10.093386	150	2244	4	2086	
22:16:10.115505	377	2116	194	2279	
22:16:10.137624	222	2073	177	2186	
22:16:10.159741	320	2091	38	2129	
22:16:10.181860	171	2104	267	2220	
22:16:10.203978	376	2163	195	2128	
22:16:10.226097	334	2069	193	2157	
22:16:10.248215	629	2201	0	2189	
22:16:10.270333	290	2183	189	2200	
22:16:10.292452	249	2208	0	2076	
22:16:10.314570	458	2004	85	2094	
22:16:10.336688	399	2195	129	2166	
22:16:10.358807	245	2078	133	2156	
22:16:10.380925	477	2199	158	2177	
22:16:10.403043	357	2129	233	2236	
22:16:10.425162	258	2238	88	2213	
22:16:10.447281	334	2198	93	2234	
22:16:10.469400	396	2072	267	2148	
22:16:10.491518	352	2187	129	2138	
22:16:10.513636	259	2215	62	2199	
22:16:10.535755	412	2153	11	2256	
22:16:10.557874	436	2046	177	2140	
22:16:10.579992	368	2086	117	2129	
22:16:10.602109	537	2156	145	2112	
22:16:10.624228	358	2038	192	2165	
22:16:10.646345	345	2083	137	2146	
22:16:10.668466	347	2214	151	2120	
22:16:10.690582	158	2136	117	2173	
22:16:10.712701	398	2117	269	2155	
22:16:10.734819	277	2254	27	2224	
22:16:10.756937	106	2173	0	2157	
22:16:10.779056	339	2255	99	2121	
22:16:10.801174	294	2168	125	2137	
22:16:10.823293	175	1907	227	2174	
22:16:10.845411	420	2128	56	2085	
22:16:10.867530	404	2279	35	2169	
22:16:10.889647	281	2106	81	2132	
22:16:10.911766	356	2210	66	2139	
22:16:10.933886	489	2096	53	2120	
22:16:10.956003	310	2144	0	2143	
22:16:10.978121	361	2057	59	2139	
22:16:11.000239	170	2209	66	2113	
22:16:11.022358	164	2025	142	2126	
22:16:11.044476	351	2120	92	2172	
22:16:11.066594	270	2204	102	2215	
22:16:11.088713	169	2113	109	2220	
22:16:11.110831	318	2206	129	2114	
22:16:11.132949	329	2131	72	2144	
22:16:11.155068	320	2249	222	2169	
22:16:11.177186	438	2169	152	2129	
22:16:11.199304	370	2197	177	2118	
22:16:11.221423	337	2178	221	2151	
22:16:11.243541	389	2176	172	2141	
22:16:11.265659	384	2122	5	2107	
22:16:11.287779	369	2151	16	2147	
22:16:11.309896	342	2226	46	2254	
22:16:11.332015	348	2106	150	2206	
22:16:11.354133	308	2158	164	2211	
22:16:11.376251	304	2187	210	2248	
22:16:11.398370	333	2138	213	2201	
22:16:11.420488	227	2184	147	2162	
22:16:11.442607	491	2326	0	2099	
22:16:11.464724	300	2175	125	2215	
22:16:11.486843	288	2142	135	2092	
22:16:11.508962	348	2226	164	2126	
22:16:11.531080	498	2226	217	2187	
22:16:11.553198	491	2191	0	2187	
22:16:11.575316	273	2173	95	2175	
22:16:11.597435	279	2184	210	2187	
22:16:11.619553	349	2232	165	2207	
22:16:11.641671	231	2129	0	2056	
22:16:11.663790	289	2204	169	2256	
22:16:11.685908	166	2170	87	2185	
22:16:11.708027	231	2148	243	2146	
22:16:11.730836	2131	29	2146	59	
22:16:11.774381	206	1974	148	2144	
22:16:11.796500	342	2044	83	2232	
22:16:11.818618	334	2052	50	2112	
22:16:11.840737	376	2228	37	2098	
22:16:11.862855	423	1993	132	2104	
22:16:11.885319	72	59	2097	2020	
22:16:11.929210	384	2137	226	2121	
22:16:11.951329	303	1909	113	2082	
22:16:11.973447	238	2084	0	2121	
22:16:11.995565	257	1925	99	2166	
22:16:12.017684	363	2056	6	2221	
22:16:12.040839	245	2028	100	2078	
22:16:12.084038	377	1996	115	2173	
22:16:12.106157	310	2131	58	2176	
22:16:12.128275	328	1898	124	2165	
22:16:12.150393	449	2055	139	2165	
22:16:12.172512	382	2085	131	2018	
22:16:12.194630	408	2121	233	2093	
22:16:12.216749	205	1867	0	2113	
22:16:12.238867	458	2265	74	2154	
22:16:12.260985	317	2022	75	2183	
22:16:12.283103	287	2070	120	2198	
22:16:12.305222	318	2078	159	2133	
22:16:12.327340	199	2010	106	2068	
22:16:12.349459	192	2153	116	2219	
22:16:12.371577	312	2127	103	2153	
22:16:12.393696	488	2030	159	2174	
