IRIG Time	ARC_DECOM_STREAM_1: Imon FBP	ARC_DECOM_STREAM_1: Imon LEP	
22:06:53.770150	90.455189	104.063492	
22:06:53.792269	90.455189	103.263004	
22:06:53.814386	91.255678	104.063492	
22:06:53.836505	91.255678	104.063492	
22:06:53.858623	85.652259	104.863980	
22:06:53.880742	91.255678	104.063492	
22:06:53.902860	91.255678	99.260562	
22:06:53.924978	90.455189	104.063492	
22:06:53.947097	90.455189	104.863980	
22:06:53.969215	90.455189	104.063492	
22:06:53.991334	90.455189	104.063492	
22:06:54.013452	91.255678	104.863980	
22:06:54.035570	90.455189	104.863980	
22:06:54.057688	86.452747	104.863980	
22:06:54.079807	90.455189	104.863980	
22:06:54.101926	90.455189	99.260562	
22:06:54.124044	90.455189	104.063492	
22:06:54.146162	90.455189	104.063492	
22:06:54.168281	91.255678	104.063492	
22:06:54.190399	90.455189	104.063492	
22:06:54.212518	91.255678	104.063492	
22:06:54.234636	90.455189	104.063492	
22:06:54.256754	86.452747	104.063492	
22:06:54.278873	91.255678	104.063492	
22:06:54.300992	90.455189	99.260562	
22:06:54.323109	90.455189	104.063492	
22:06:54.345228	91.255678	103.263004	
22:06:54.367346	91.255678	104.063492	
22:06:54.389465	90.455189	103.263004	
22:06:54.411583	91.255678	104.063492	
22:06:54.433701	91.255678	104.863980	
22:06:54.455820	85.652259	104.863980	
22:06:54.477938	91.255678	104.063492	
22:06:54.500057	90.455189	99.260562	
22:06:54.522175	90.455189	104.063492	
22:06:54.544294	91.255678	104.063492	
22:06:54.566411	90.455189	104.063492	
22:06:54.588531	91.255678	104.063492	
22:06:54.610649	91.255678	104.863980	
22:06:54.632767	91.255678	104.063492	
22:06:54.654885	85.652259	104.863980	
22:06:54.677003	91.255678	104.063492	
22:06:54.699123	88.854212	99.260562	
22:06:54.721240	90.455189	104.063492	
22:06:54.743359	90.455189	103.263004	
22:06:54.765477	90.455189	104.063492	
22:06:54.787595	91.255678	103.263004	
22:06:54.809715	91.255678	104.063492	
22:06:54.831832	91.255678	104.863980	
22:06:54.853951	86.452747	104.063492	
22:06:54.876069	90.455189	104.063492	
22:06:54.898188	91.255678	99.260562	
22:06:54.920306	90.455189	103.263004	
22:06:54.942425	90.455189	104.063492	
22:06:54.964543	91.255678	104.063492	
22:06:54.986661	91.255678	104.063492	
22:06:55.008780	91.255678	104.863980	
22:06:55.030898	91.255678	104.063492	
22:06:55.053016	86.452747	104.063492	
22:06:55.075134	91.255678	104.063492	
22:06:55.097253	90.455189	98.460073	
22:06:55.119372	90.455189	104.063492	
22:06:55.141490	91.255678	104.863980	
22:06:55.163608	91.255678	104.063492	
22:06:55.185727	90.455189	103.263004	
22:06:55.207845	91.255678	104.063492	
22:06:55.229964	91.255678	104.063492	
22:06:55.252082	86.452747	104.863980	
22:06:55.274201	91.255678	104.863980	
22:06:55.296319	91.255678	99.260562	
22:06:55.318438	90.455189	103.263004	
22:06:55.340556	91.255678	104.063492	
22:06:55.362674	90.455189	104.063492	
22:06:55.384792	90.455189	104.063492	
22:06:55.406911	91.255678	104.063492	
22:06:55.429030	91.255678	104.863980	
22:06:55.451147	85.652259	104.863980	
22:06:55.473266	91.255678	104.063492	
22:06:55.495384	91.255678	99.260562	
22:06:55.517503	91.255678	104.063492	
22:06:55.539621	90.455189	104.063492	
22:06:55.561739	90.455189	104.063492	
22:06:55.583858	91.255678	104.063492	
22:06:55.605976	91.255678	104.063492	
22:06:55.628095	90.455189	104.863980	
22:06:55.650213	85.652259	104.863980	
22:06:55.672331	90.455189	104.863980	
22:06:55.694450	90.455189	99.260562	
22:06:55.716568	90.455189	104.063492	
22:06:55.738687	92.056166	104.063492	
22:06:55.760805	90.455189	104.063492	
22:06:55.782924	91.255678	104.063492	
22:06:55.805041	92.056166	104.863980	
22:06:55.827160	91.255678	104.063492	
22:06:55.849279	86.452747	104.063492	
22:06:55.871397	91.255678	104.863980	
22:06:55.893515	91.255678	98.460073	
22:06:55.915634	90.455189	104.063492	
22:06:55.937752	92.056166	104.063492	
22:06:55.959871	89.654701	103.263004	
22:06:55.981989	91.255678	104.063492	
22:06:56.004107	91.255678	104.863980	
22:06:56.026226	90.455189	104.863980	
22:06:56.048345	86.452747	104.863980	
22:06:56.070463	91.255678	104.063492	
22:06:56.092581	89.654701	99.260562	
22:06:56.114699	89.654701	104.063492	
22:06:56.136818	91.255678	104.063492	
22:06:56.158937	91.255678	104.063492	
22:06:56.181054	90.455189	104.063492	
22:06:56.203173	90.455189	104.063492	
22:06:56.225291	91.255678	104.063492	
22:06:56.247410	86.452747	104.863980	
22:06:56.269528	91.255678	104.063492	
22:06:56.291647	90.455189	98.460073	
22:06:56.313765	90.455189	104.863980	
22:06:56.335883	90.455189	104.063492	
22:06:56.358002	90.455189	104.863980	
22:06:56.380120	90.455189	103.263004	
22:06:56.402239	91.255678	104.063492	
22:06:56.424357	90.455189	104.063492	
22:06:56.446475	85.652259	104.863980	
22:06:56.468594	90.455189	104.863980	
22:06:56.490712	90.455189	99.260562	
22:06:56.512831	90.455189	104.063492	
22:06:56.534949	90.455189	104.863980	
22:06:56.557067	92.056166	104.063492	
22:06:56.579186	90.455189	103.263004	
22:06:56.601304	91.255678	104.063492	
22:06:56.623423	90.455189	104.063492	
22:06:56.645541	85.652259	104.863980	
22:06:56.667659	91.255678	104.063492	
22:06:56.689778	90.455189	99.260562	
22:06:56.711896	89.654701	104.063492	
22:06:56.734015	91.255678	104.063492	
22:06:56.756133	90.455189	104.063492	
22:06:56.778252	90.455189	104.063492	
22:06:56.800370	91.255678	104.863980	
22:06:56.822488	90.455189	104.063492	
22:06:56.844607	86.452747	104.863980	
22:06:56.866725	91.255678	103.263004	
22:06:56.888844	91.255678	100.061050	
22:06:56.910961	90.455189	104.063492	
22:06:56.933080	91.255678	104.063492	
22:06:56.955199	91.255678	104.063492	
22:06:56.977317	90.455189	103.263004	
22:06:56.999436	91.255678	104.863980	
22:06:57.021553	90.455189	104.063492	
22:06:57.043673	86.452747	104.863980	
22:06:57.065790	90.455189	104.863980	
22:06:57.087909	91.255678	98.460073	
22:06:57.110028	90.455189	104.863980	
22:06:57.132146	90.455189	104.063492	
22:06:57.154264	90.455189	104.063492	
22:06:57.176382	91.255678	103.263004	
22:06:57.198501	91.255678	104.063492	
22:06:57.220619	90.455189	104.063492	
22:06:57.242738	85.652259	104.863980	
22:06:57.264856	91.255678	104.863980	
22:06:57.286974	91.255678	99.260562	
22:06:57.309093	90.455189	103.263004	
22:06:57.331211	91.255678	104.063492	
22:06:57.353330	90.455189	104.063492	
22:06:57.375448	90.455189	103.263004	
22:06:57.397566	91.255678	104.063492	
22:06:57.419686	90.455189	104.863980	
22:06:57.441804	85.652259	104.863980	
22:06:57.463922	88.854212	103.263004	
22:06:57.486040	90.455189	100.061050	
22:06:57.508159	90.455189	104.063492	
22:06:57.530277	90.455189	104.863980	
22:06:57.552395	91.255678	104.063492	
22:06:57.574514	90.455189	104.063492	
22:06:57.596632	91.255678	104.863980	
22:06:57.618751	91.255678	104.863980	
22:06:57.640870	85.652259	104.863980	
22:06:57.662987	90.455189	104.863980	
22:06:57.685106	90.455189	99.260562	
22:06:57.707224	91.255678	104.063492	
22:06:57.729343	90.455189	104.063492	
22:06:57.751462	90.455189	104.063492	
22:06:57.773579	91.255678	104.063492	
22:06:57.795698	90.455189	104.063492	
22:06:57.817816	91.255678	104.863980	
22:06:57.839935	86.452747	104.863980	
22:06:57.862054	90.455189	104.063492	
22:06:57.884171	91.255678	99.260562	
22:06:57.906290	90.455189	103.263004	
22:06:57.928408	91.255678	104.063492	
22:06:57.950527	91.255678	104.063492	
22:06:57.972645	91.255678	103.263004	
22:06:57.994763	91.255678	104.063492	
22:06:58.016882	90.455189	104.863980	
22:06:58.039000	85.652259	105.664469	
22:06:58.061119	90.455189	104.063492	
22:06:58.083237	91.255678	99.260562	
22:06:58.105355	91.255678	104.863980	
22:06:58.127474	91.255678	104.863980	
22:06:58.149593	91.255678	104.863980	
22:06:58.171711	90.455189	104.863980	
22:06:58.193829	92.056166	104.863980	
22:06:58.215947	90.455189	104.863980	
22:06:58.238066	86.452747	104.863980	
22:06:58.260184	90.455189	104.063492	
22:06:58.282303	90.455189	100.061050	
22:06:58.304421	90.455189	104.063492	
22:06:58.326539	90.455189	104.863980	
22:06:58.348659	91.255678	104.863980	
22:06:58.370776	90.455189	104.063492	
22:06:58.392895	92.056166	104.863980	
22:06:58.415013	91.255678	104.863980	
22:06:58.437132	85.652259	104.863980	
22:06:58.459250	90.455189	104.063492	
22:06:58.481368	91.255678	99.260562	
22:06:58.503487	91.255678	104.063492	
22:06:58.525605	89.654701	104.863980	
22:06:58.547723	90.455189	104.863980	
22:06:58.569842	90.455189	104.863980	
22:06:58.591960	92.056166	104.063492	
22:06:58.614079	90.455189	104.063492	
22:06:58.636197	85.652259	104.863980	
22:06:58.658316	91.255678	104.063492	
22:06:58.680434	91.255678	100.061050	
22:06:58.702552	90.455189	104.063492	
22:06:58.724671	90.455189	104.063492	
22:06:58.746789	91.255678	104.063492	
22:06:58.768908	91.255678	104.063492	
22:06:58.791026	90.455189	104.863980	
22:06:58.813144	90.455189	104.863980	
22:06:58.835263	86.452747	104.063492	
22:06:58.857381	90.455189	104.863980	
22:06:58.879500	90.455189	99.260562	
22:06:58.901618	90.455189	104.863980	
22:06:58.923736	90.455189	104.063492	
22:06:58.945855	90.455189	104.863980	
22:06:58.967973	91.255678	103.263004	
22:06:58.990092	91.255678	104.063492	
22:06:59.012210	90.455189	104.863980	
22:06:59.034328	85.652259	104.863980	
22:06:59.056446	91.255678	104.063492	
22:06:59.078566	90.455189	99.260562	
22:06:59.100684	91.255678	104.863980	
22:06:59.122802	91.255678	104.863980	
22:06:59.144921	90.455189	104.063492	
22:06:59.167039	90.455189	103.263004	
22:06:59.189158	91.255678	104.063492	
22:06:59.211276	90.455189	104.863980	
22:06:59.233394	86.452747	104.863980	
22:06:59.255513	91.255678	104.863980	
22:06:59.277631	91.255678	99.260562	
22:06:59.299750	91.255678	104.063492	
22:06:59.321868	89.654701	104.863980	
22:06:59.343986	91.255678	104.063492	
22:06:59.366105	90.455189	104.063492	
22:06:59.388223	91.255678	104.063492	
22:06:59.410341	89.654701	104.863980	
22:06:59.432460	85.652259	105.664469	
22:06:59.454578	90.455189	104.063492	
22:06:59.476697	91.255678	100.061050	
22:06:59.498815	90.455189	104.063492	
22:06:59.520933	90.455189	104.063492	
22:06:59.543052	90.455189	104.863980	
22:06:59.565170	90.455189	104.063492	
22:06:59.587289	91.255678	104.863980	
22:06:59.609407	90.455189	104.863980	
22:06:59.631525	87.253236	104.863980	
22:06:59.653644	90.455189	104.063492	
22:06:59.675762	90.455189	98.460073	
22:06:59.697881	90.455189	104.063492	
22:06:59.719999	91.255678	104.863980	
22:06:59.742118	90.455189	104.063492	
22:06:59.764236	91.255678	104.063492	
22:06:59.786354	92.056166	104.063492	
22:06:59.808473	90.455189	104.863980	
22:06:59.830591	85.652259	104.863980	
22:06:59.852710	91.255678	104.063492	
22:06:59.874828	91.255678	100.061050	
22:06:59.896946	91.255678	104.863980	
22:06:59.919065	90.455189	104.063492	
22:06:59.941183	89.654701	104.063492	
22:06:59.963301	90.455189	104.063492	
22:06:59.985420	91.255678	104.063492	
22:07:00.007538	90.455189	104.063492	
22:07:00.029657	85.652259	104.863980	
22:07:00.051775	90.455189	104.063492	
22:07:00.073893	91.255678	99.260562	
22:07:00.096012	90.455189	104.863980	
22:07:00.118130	90.455189	104.063492	
22:07:00.140249	91.255678	104.063492	
22:07:00.162367	90.455189	104.063492	
22:07:00.184486	92.056166	104.863980	
22:07:00.206604	90.455189	104.863980	
22:07:00.228723	85.652259	104.063492	
22:07:00.250841	90.455189	103.263004	
22:07:00.272959	91.255678	99.260562	
22:07:00.295078	90.455189	104.863980	
22:07:00.317196	91.255678	104.063492	
22:07:00.339315	91.255678	104.063492	
22:07:00.361433	90.455189	104.063492	
22:07:00.383551	91.255678	104.063492	
22:07:00.405670	90.455189	104.063492	
22:07:00.427788	84.851770	104.863980	
22:07:00.449907	90.455189	104.063492	
22:07:00.472025	91.255678	99.260562	
22:07:00.494143	90.455189	104.063492	
22:07:00.516262	89.654701	104.063492	
22:07:00.538380	90.455189	104.063492	
22:07:00.560498	90.455189	104.063492	
22:07:00.582617	90.455189	104.063492	
22:07:00.604735	91.255678	104.863980	
22:07:00.626854	86.452747	104.063492	
22:07:00.648973	90.455189	104.063492	
22:07:00.671091	90.455189	99.260562	
22:07:00.693209	90.455189	104.063492	
22:07:00.715327	89.654701	103.263004	
22:07:00.737446	90.455189	104.063492	
22:07:00.759565	91.255678	104.063492	
22:07:00.781683	91.255678	104.063492	
22:07:00.803801	90.455189	104.863980	
22:07:00.825919	87.253236	105.664469	
22:07:00.848038	91.255678	104.863980	
22:07:00.870157	90.455189	100.061050	
22:07:00.892275	90.455189	104.063492	
22:07:00.914393	91.255678	104.063492	
22:07:00.936511	91.255678	104.063492	
22:07:00.958630	91.255678	104.063492	
22:07:00.980748	91.255678	104.863980	
22:07:01.002867	90.455189	104.063492	
22:07:01.024985	85.652259	104.863980	
22:07:01.047103	91.255678	104.063492	
22:07:01.069222	89.654701	99.260562	
22:07:01.091341	92.056166	104.863980	
22:07:01.113459	90.455189	104.863980	
22:07:01.135577	90.455189	104.063492	
22:07:01.157695	91.255678	104.063492	
22:07:01.179814	91.255678	104.863980	
22:07:01.201933	92.056166	104.863980	
22:07:01.224051	86.452747	104.863980	
22:07:01.246170	91.255678	104.063492	
22:07:01.268288	91.255678	98.460073	
22:07:01.290406	90.455189	104.863980	
22:07:01.312525	92.056166	104.063492	
22:07:01.334643	90.455189	104.063492	
22:07:01.356762	90.455189	104.063492	
22:07:01.378880	90.455189	104.863980	
22:07:01.400998	91.255678	104.863980	
22:07:01.423117	86.452747	104.863980	
22:07:01.445235	91.255678	104.063492	
22:07:01.467354	90.455189	100.061050	
22:07:01.489472	91.255678	104.063492	
22:07:01.511590	90.455189	104.063492	
22:07:01.533709	92.056166	104.063492	
22:07:01.555827	90.455189	104.863980	
22:07:01.577946	91.255678	103.263004	
22:07:01.600064	91.255678	104.063492	
22:07:01.622182	86.452747	104.863980	
22:07:01.644301	91.255678	104.063492	
22:07:01.666419	90.455189	99.260562	
22:07:01.688538	89.654701	104.063492	
22:07:01.710656	90.455189	104.063492	
22:07:01.732774	90.455189	104.863980	
22:07:01.754893	91.255678	104.063492	
22:07:01.777011	91.255678	104.863980	
22:07:01.799130	92.056166	104.063492	
22:07:01.821248	86.452747	104.863980	
22:07:01.843367	91.255678	104.063492	
22:07:01.865485	91.255678	99.260562	
22:07:01.887603	91.255678	104.063492	
22:07:01.909722	90.455189	104.063492	
22:07:01.931840	91.255678	104.063492	
22:07:01.953959	90.455189	104.063492	
22:07:01.976077	92.056166	104.863980	
22:07:01.998196	89.654701	104.063492	
22:07:02.020314	86.452747	104.863980	
22:07:02.042433	90.455189	104.863980	
22:07:02.064551	91.255678	99.260562	
22:07:02.086669	91.255678	104.063492	
22:07:02.108788	91.255678	104.063492	
22:07:02.130906	90.455189	104.063492	
22:07:02.153025	91.255678	104.063492	
22:07:02.175143	91.255678	104.863980	
22:07:02.197261	91.255678	104.863980	
22:07:02.219380	86.452747	104.863980	
22:07:02.241499	90.455189	104.063492	
22:07:02.263617	91.255678	99.260562	
22:07:02.285735	90.455189	104.063492	
22:07:02.307853	92.056166	104.063492	
22:07:02.329972	90.455189	104.063492	
22:07:02.352090	92.056166	104.063492	
22:07:02.374209	92.056166	104.863980	
22:07:02.396327	90.455189	104.063492	
22:07:02.418446	85.652259	104.863980	
22:07:02.440564	90.455189	104.863980	
22:07:02.462682	91.255678	98.460073	
22:07:02.484801	90.455189	104.063492	
22:07:02.506919	90.455189	104.863980	
22:07:02.529038	91.255678	104.063492	
22:07:02.551156	91.255678	104.063492	
22:07:02.573274	91.255678	104.063492	
22:07:02.595393	90.455189	104.863980	
22:07:02.617511	85.652259	104.863980	
22:07:02.639630	90.455189	104.063492	
22:07:02.661748	90.455189	98.460073	
22:07:02.683866	91.255678	104.063492	
22:07:02.705985	91.255678	104.863980	
22:07:02.728104	90.455189	104.063492	
22:07:02.750222	90.455189	104.063492	
22:07:02.772341	91.255678	104.863980	
22:07:02.794458	90.455189	104.863980	
22:07:02.816577	86.452747	103.263004	
22:07:02.838696	91.255678	104.863980	
22:07:02.860814	90.455189	98.460073	
22:07:02.882933	90.455189	104.063492	
22:07:02.905050	91.255678	104.863980	
22:07:02.927169	90.455189	104.063492	
22:07:02.949288	90.455189	104.063492	
22:07:02.971406	91.255678	104.063492	
22:07:02.993524	91.255678	104.863980	
22:07:03.015643	86.452747	104.863980	
22:07:03.037761	90.455189	104.063492	
22:07:03.059880	90.455189	100.061050	
22:07:03.081998	90.455189	104.863980	
22:07:03.104116	90.455189	104.863980	
22:07:03.126235	91.255678	104.863980	
22:07:03.148353	91.255678	103.263004	
22:07:03.170472	92.056166	104.863980	
22:07:03.192590	90.455189	104.063492	
22:07:03.214708	85.652259	104.863980	
22:07:03.236827	89.654701	104.063492	
22:07:03.258946	90.455189	100.061050	
22:07:03.281064	90.455189	104.863980	
22:07:03.303183	90.455189	104.063492	
22:07:03.325300	90.455189	104.063492	
22:07:03.347419	90.455189	104.063492	
22:07:03.369538	91.255678	104.063492	
22:07:03.391656	90.455189	104.863980	
22:07:03.413774	85.652259	104.863980	
22:07:03.435893	91.255678	104.863980	
22:07:03.458011	91.255678	99.260562	
22:07:03.480130	90.455189	104.063492	
22:07:03.502248	90.455189	104.063492	
22:07:03.524366	91.255678	104.063492	
22:07:03.546485	89.654701	103.263004	
22:07:03.568604	92.056166	104.063492	
22:07:03.590722	90.455189	104.863980	
22:07:03.612840	86.452747	104.863980	
22:07:03.634959	90.455189	104.863980	
22:07:03.657077	90.455189	100.061050	
22:07:03.679196	90.455189	103.263004	
22:07:03.701314	91.255678	104.063492	
22:07:03.723432	91.255678	104.063492	
22:07:03.745551	90.455189	104.863980	
22:07:03.767669	90.455189	104.063492	
22:07:03.789788	91.255678	104.863980	
22:07:03.811906	86.452747	104.063492	
22:07:03.834024	90.455189	104.063492	
22:07:03.856143	91.255678	99.260562	
22:07:03.878262	91.255678	104.063492	
22:07:03.900379	89.654701	104.063492	
22:07:03.922498	90.455189	104.863980	
22:07:03.944617	91.255678	104.063492	
22:07:03.966735	92.056166	104.863980	
22:07:03.988854	90.455189	104.863980	
22:07:04.010971	86.452747	104.063492	
22:07:04.033090	90.455189	104.863980	
22:07:04.055209	90.455189	99.260562	
22:07:04.077327	91.255678	104.063492	
22:07:04.099446	90.455189	104.863980	
22:07:04.121564	90.455189	104.063492	
22:07:04.143683	90.455189	104.063492	
22:07:04.165801	90.455189	104.863980	
22:07:04.187919	90.455189	104.063492	
22:07:04.210038	85.652259	104.863980	
22:07:04.232156	91.255678	104.063492	
22:07:04.254274	90.455189	99.260562	
22:07:04.276393	90.455189	104.063492	
22:07:04.298511	90.455189	104.063492	
22:07:04.320630	90.455189	104.063492	
22:07:04.342749	90.455189	103.263004	
22:07:04.364866	91.255678	104.063492	
22:07:04.386985	90.455189	104.863980	
22:07:04.409104	85.652259	104.063492	
22:07:04.431222	91.255678	104.863980	
22:07:04.453340	90.455189	99.260562	
22:07:04.475458	90.455189	104.863980	
22:07:04.497577	90.455189	104.863980	
22:07:04.519696	90.455189	104.063492	
22:07:04.541814	90.455189	104.063492	
22:07:04.563932	91.255678	104.063492	
22:07:04.586050	91.255678	104.863980	
22:07:04.608169	86.452747	104.863980	
22:07:04.630288	91.255678	104.063492	
22:07:04.652406	90.455189	99.260562	
22:07:04.674524	91.255678	104.063492	
22:07:04.696643	90.455189	104.063492	
22:07:04.718762	90.455189	104.063492	
22:07:04.740880	90.455189	104.863980	
22:07:04.762998	91.255678	104.863980	
22:07:04.785116	90.455189	104.863980	
22:07:04.807235	85.652259	105.664469	
22:07:04.829354	90.455189	103.263004	
22:07:04.851472	91.255678	98.460073	
22:07:04.873590	91.255678	104.063492	
22:07:04.895708	90.455189	104.863980	
22:07:04.917827	91.255678	104.863980	
22:07:04.939946	91.255678	104.063492	
22:07:04.962064	90.455189	104.063492	
22:07:04.984182	91.255678	104.063492	
22:07:05.006300	85.652259	104.863980	
22:07:05.028419	91.255678	104.863980	
22:07:05.050538	90.455189	98.460073	
22:07:05.072656	90.455189	104.063492	
22:07:05.094774	90.455189	103.263004	
22:07:05.116893	90.455189	103.263004	
22:07:05.139012	90.455189	103.263004	
22:07:05.161130	92.056166	104.063492	
22:07:05.183248	90.455189	104.863980	
22:07:05.205366	85.652259	104.863980	
22:07:05.227485	90.455189	103.263004	
22:07:05.249604	90.455189	99.260562	
22:07:05.271721	90.455189	104.063492	
22:07:05.293840	90.455189	104.063492	
22:07:05.315959	90.455189	104.863980	
22:07:05.338077	91.255678	104.063492	
22:07:05.360195	91.255678	104.063492	
22:07:05.382313	91.255678	104.863980	
22:07:05.404432	86.452747	104.863980	
22:07:05.426551	90.455189	104.063492	
22:07:05.448669	91.255678	99.260562	
22:07:05.470787	90.455189	104.063492	
22:07:05.492906	91.255678	103.263004	
22:07:05.515024	90.455189	104.863980	
22:07:05.537143	91.255678	103.263004	
22:07:05.559261	91.255678	104.063492	
22:07:05.581379	90.455189	104.863980	
22:07:05.603498	85.652259	105.664469	
22:07:05.625616	91.255678	104.863980	
22:07:05.647735	90.455189	100.061050	
22:07:05.669853	91.255678	104.063492	
22:07:05.691972	91.255678	104.863980	
22:07:05.714090	90.455189	104.063492	
22:07:05.736208	91.255678	104.063492	
22:07:05.758327	90.455189	104.863980	
22:07:05.780446	90.455189	104.063492	
22:07:05.802564	84.851770	104.863980	
22:07:05.824682	91.255678	104.063492	
22:07:05.846800	91.255678	99.260562	
22:07:05.868920	89.654701	104.063492	
22:07:05.891038	90.455189	104.063492	
22:07:05.913156	90.455189	104.063492	
22:07:05.935274	91.255678	104.063492	
22:07:05.957392	91.255678	104.863980	
22:07:05.979512	90.455189	104.063492	
22:07:06.001629	85.652259	104.863980	
22:07:06.023748	90.455189	104.863980	
22:07:06.045867	90.455189	99.260562	
22:07:06.067985	91.255678	104.063492	
22:07:06.090103	91.255678	104.863980	
22:07:06.112221	90.455189	104.063492	
22:07:06.134340	90.455189	104.063492	
22:07:06.156458	91.255678	104.863980	
22:07:06.178577	91.255678	104.863980	
22:07:06.200695	86.452747	104.063492	
22:07:06.222814	91.255678	104.063492	
22:07:06.244932	90.455189	99.260562	
22:07:06.267051	90.455189	104.863980	
22:07:06.289169	91.255678	104.063492	
22:07:06.311287	90.455189	104.863980	
22:07:06.333406	91.255678	103.263004	
22:07:06.355524	91.255678	104.863980	
22:07:06.377643	91.255678	104.863980	
22:07:06.399761	85.652259	104.063492	
22:07:06.421879	90.455189	104.063492	
22:07:06.443998	90.455189	99.260562	
22:07:06.466116	89.654701	104.063492	
22:07:06.488235	91.255678	104.063492	
22:07:06.510353	90.455189	104.063492	
22:07:06.532471	90.455189	104.063492	
22:07:06.554590	91.255678	104.863980	
22:07:06.576708	91.255678	104.863980	
22:07:06.598827	85.652259	104.063492	
22:07:06.620945	91.255678	104.063492	
22:07:06.643064	90.455189	99.260562	
22:07:06.665182	90.455189	104.863980	
22:07:06.687300	90.455189	103.263004	
22:07:06.709419	90.455189	104.063492	
22:07:06.731538	92.056166	104.063492	
22:07:06.753656	91.255678	104.063492	
22:07:06.775774	91.255678	104.863980	
22:07:06.797892	85.652259	104.063492	
22:07:06.820011	91.255678	104.063492	
22:07:06.842130	91.255678	98.460073	
22:07:06.864248	90.455189	104.063492	
22:07:06.886366	91.255678	104.063492	
22:07:06.908485	90.455189	104.063492	
22:07:06.930603	90.455189	104.063492	
22:07:06.952722	89.654701	104.863980	
22:07:06.974840	90.455189	104.863980	
22:07:06.996958	86.452747	104.863980	
22:07:07.019077	90.455189	104.863980	
22:07:07.041195	90.455189	98.460073	
22:07:07.063314	90.455189	104.063492	
22:07:07.085432	91.255678	104.863980	
22:07:07.107550	91.255678	103.263004	
22:07:07.129669	90.455189	104.063492	
22:07:07.151787	91.255678	104.063492	
22:07:07.173906	91.255678	104.863980	
22:07:07.196024	85.652259	104.863980	
22:07:07.218143	91.255678	104.863980	
22:07:07.240262	90.455189	99.260562	
22:07:07.262379	89.654701	104.063492	
22:07:07.284498	91.255678	104.063492	
22:07:07.306616	90.455189	104.863980	
22:07:07.328735	91.255678	104.063492	
22:07:07.350853	90.455189	104.063492	
22:07:07.372971	90.455189	104.863980	
22:07:07.395090	85.652259	104.063492	
22:07:07.417208	91.255678	104.063492	
22:07:07.439327	90.455189	100.061050	
22:07:07.461445	90.455189	104.063492	
22:07:07.483563	90.455189	104.063492	
22:07:07.505682	90.455189	104.063492	
22:07:07.527800	91.255678	103.263004	
22:07:07.549919	91.255678	104.063492	
22:07:07.572037	91.255678	104.063492	
22:07:07.594155	85.652259	104.863980	
22:07:07.616274	91.255678	104.063492	
22:07:07.638393	90.455189	99.260562	
22:07:07.660511	90.455189	103.263004	
22:07:07.682629	90.455189	104.063492	
22:07:07.704747	90.455189	104.063492	
22:07:07.726866	90.455189	104.063492	
22:07:07.748985	91.255678	104.063492	
22:07:07.771103	91.255678	104.863980	
22:07:07.793221	85.652259	104.063492	
22:07:07.815340	90.455189	104.063492	
22:07:07.837458	90.455189	100.061050	
22:07:07.859577	90.455189	104.063492	
22:07:07.881695	90.455189	104.063492	
22:07:07.903813	90.455189	104.063492	
22:07:07.925932	90.455189	102.462515	
22:07:07.948050	90.455189	104.863980	
22:07:07.970169	91.255678	104.863980	
22:07:07.992287	85.652259	106.464957	
22:07:08.014406	91.255678	104.063492	
22:07:08.036524	91.255678	99.260562	
22:07:08.058643	91.255678	104.063492	
22:07:08.080761	90.455189	104.063492	
22:07:08.102879	91.255678	104.863980	
22:07:08.124998	90.455189	104.063492	
22:07:08.147116	91.255678	104.063492	
22:07:08.169235	91.255678	104.863980	
22:07:08.191353	86.452747	104.863980	
22:07:08.213471	91.255678	104.063492	
22:07:08.235590	91.255678	99.260562	
22:07:08.257708	91.255678	104.063492	
22:07:08.279827	90.455189	104.063492	
22:07:08.301945	91.255678	104.063492	
22:07:08.324064	91.255678	104.063492	
22:07:08.346182	91.255678	104.863980	
22:07:08.368301	90.455189	104.863980	
22:07:08.390419	85.652259	104.063492	
22:07:08.412537	90.455189	104.063492	
22:07:08.434656	91.255678	99.260562	
22:07:08.456774	91.255678	104.063492	
22:07:08.478893	90.455189	103.263004	
22:07:08.501010	90.455189	104.863980	
22:07:08.523129	92.056166	104.063492	
22:07:08.545248	91.255678	104.063492	
22:07:08.567366	90.455189	104.863980	
22:07:08.589485	86.452747	104.863980	
22:07:08.611603	91.255678	104.063492	
22:07:08.633721	90.455189	99.260562	
22:07:08.655840	90.455189	103.263004	
22:07:08.677958	91.255678	104.063492	
22:07:08.700077	90.455189	104.063492	
22:07:08.722195	91.255678	104.063492	
22:07:08.744314	92.056166	104.063492	
22:07:08.766432	90.455189	104.863980	
22:07:08.788550	85.652259	104.863980	
22:07:08.810668	90.455189	104.063492	
22:07:08.832788	90.455189	99.260562	
22:07:08.854905	91.255678	104.063492	
22:07:08.877024	90.455189	104.063492	
22:07:08.899143	90.455189	104.063492	
22:07:08.921261	90.455189	104.063492	
22:07:08.943380	91.255678	104.063492	
22:07:08.965497	90.455189	104.063492	
22:07:08.987616	85.652259	104.863980	
22:07:09.009735	91.255678	104.063492	
22:07:09.031853	90.455189	99.260562	
22:07:09.053971	90.455189	104.863980	
22:07:09.076089	90.455189	104.063492	
22:07:09.098208	90.455189	104.063492	
22:07:09.120327	91.255678	104.063492	
22:07:09.142445	92.056166	104.863980	
22:07:09.164563	90.455189	104.863980	
