IRIG Time	ARC_DECOM_STREAM_1: Imon DSS1	ARC_DECOM_STREAM_1: Imon Efield	ARC_DECOM_STREAM_1: Imon mNLP	ARC_DECOM_STREAM_1: Imon SRADS2	
22:07:28.534572	76.846886	97.659585	104.863980	108.065934	
22:07:28.556690	76.046398	98.460073	105.664469	107.265446	
22:07:28.578809	76.046398	97.659585	104.863980	108.866422	
22:07:28.600927	76.046398	97.659585	105.664469	108.065934	
22:07:28.623046	76.046398	97.659585	105.664469	108.065934	
22:07:28.645164	76.046398	97.659585	104.863980	108.065934	
22:07:28.667283	75.245910	97.659585	105.664469	108.065934	
22:07:28.689401	76.046398	98.460073	105.664469	108.065934	
22:07:28.711519	75.245910	97.659585	105.664469	108.065934	
22:07:28.733639	76.046398	99.260562	104.863980	108.065934	
22:07:28.755757	75.245910	97.659585	105.664469	108.065934	
22:07:28.777875	76.046398	97.659585	104.863980	108.866422	
22:07:28.799993	76.046398	97.659585	105.664469	108.065934	
22:07:28.822112	75.245910	98.460073	105.664469	107.265446	
22:07:28.844231	75.245910	98.460073	104.863980	108.866422	
22:07:28.866349	76.046398	98.460073	104.863980	108.866422	
22:07:28.888467	76.046398	98.460073	105.664469	108.065934	
22:07:28.910586	76.846886	97.659585	105.664469	108.065934	
22:07:28.932705	76.046398	97.659585	104.863980	108.065934	
22:07:28.954824	75.245910	98.460073	106.464957	107.265446	
22:07:28.976941	76.046398	98.460073	105.664469	108.866422	
22:07:28.999060	76.046398	98.460073	105.664469	108.065934	
22:07:29.021179	76.046398	98.460073	105.664469	108.065934	
22:07:29.043298	75.245910	98.460073	105.664469	108.866422	
22:07:29.065416	76.046398	97.659585	105.664469	108.065934	
22:07:29.087534	76.046398	98.460073	105.664469	107.265446	
22:07:29.109653	76.046398	98.460073	105.664469	108.866422	
22:07:29.131771	76.846886	98.460073	104.863980	108.065934	
22:07:29.153890	76.046398	97.659585	105.664469	108.065934	
22:07:29.176008	76.046398	98.460073	105.664469	108.866422	
22:07:29.198127	76.046398	97.659585	105.664469	108.065934	
22:07:29.220245	76.046398	97.659585	105.664469	108.065934	
22:07:29.242364	75.245910	97.659585	104.863980	108.866422	
22:07:29.264482	75.245910	98.460073	104.863980	108.866422	
22:07:29.286601	76.046398	98.460073	106.464957	108.065934	
22:07:29.308719	76.046398	98.460073	105.664469	108.866422	
22:07:29.330838	76.046398	97.659585	104.863980	108.065934	
22:07:29.352957	76.046398	98.460073	105.664469	108.065934	
22:07:29.375075	76.046398	98.460073	104.863980	108.065934	
22:07:29.397193	76.046398	97.659585	105.664469	108.866422	
22:07:29.419311	75.245910	98.460073	104.863980	108.065934	
22:07:29.441430	76.046398	98.460073	105.664469	108.866422	
22:07:29.463549	76.046398	98.460073	105.664469	108.065934	
22:07:29.485667	75.245910	98.460073	104.863980	108.065934	
22:07:29.507785	75.245910	97.659585	104.863980	108.065934	
22:07:29.529904	75.245910	96.859096	105.664469	108.065934	
22:07:29.552023	76.046398	97.659585	106.464957	107.265446	
22:07:29.574142	76.046398	97.659585	105.664469	108.866422	
22:07:29.596259	74.445421	98.460073	106.464957	108.065934	
22:07:29.618378	76.046398	97.659585	104.863980	108.065934	
22:07:29.640497	76.046398	97.659585	104.863980	108.866422	
22:07:29.662616	76.046398	97.659585	104.863980	108.065934	
22:07:29.684733	75.245910	99.260562	105.664469	108.065934	
22:07:29.706852	76.046398	97.659585	105.664469	108.866422	
22:07:29.728971	76.046398	98.460073	104.863980	108.866422	
22:07:29.751089	76.846886	98.460073	105.664469	108.065934	
22:07:29.773208	76.046398	97.659585	105.664469	108.065934	
22:07:29.795326	75.245910	98.460073	106.464957	108.866422	
22:07:29.817445	76.046398	98.460073	104.863980	107.265446	
22:07:29.839564	75.245910	98.460073	104.863980	108.065934	
22:07:29.861682	76.046398	97.659585	105.664469	108.065934	
22:07:29.883800	75.245910	97.659585	104.863980	108.065934	
22:07:29.905919	76.846886	97.659585	105.664469	108.866422	
22:07:29.928037	76.846886	98.460073	105.664469	108.065934	
22:07:29.950156	76.046398	97.659585	105.664469	108.065934	
22:07:29.972274	75.245910	97.659585	105.664469	109.666911	
22:07:29.994393	75.245910	98.460073	105.664469	108.065934	
22:07:30.016512	75.245910	98.460073	105.664469	108.065934	
22:07:30.038630	76.046398	97.659585	106.464957	108.866422	
22:07:30.060748	76.046398	97.659585	105.664469	108.866422	
22:07:30.082867	76.846886	97.659585	105.664469	108.065934	
22:07:30.104985	76.046398	97.659585	105.664469	108.866422	
22:07:30.127104	76.046398	98.460073	104.863980	108.065934	
22:07:30.149222	76.846886	97.659585	104.863980	108.065934	
22:07:30.171340	76.046398	98.460073	105.664469	108.866422	
22:07:30.193459	76.046398	98.460073	105.664469	108.065934	
22:07:30.215578	76.046398	97.659585	105.664469	108.065934	
22:07:30.237697	75.245910	98.460073	104.863980	108.866422	
22:07:30.259814	76.046398	99.260562	104.863980	108.866422	
22:07:30.281933	76.046398	97.659585	106.464957	108.065934	
22:07:30.304052	76.846886	97.659585	105.664469	108.866422	
22:07:30.326170	75.245910	98.460073	105.664469	108.065934	
22:07:30.348288	75.245910	98.460073	105.664469	108.065934	
22:07:30.370407	76.046398	98.460073	105.664469	108.866422	
22:07:30.392526	76.846886	97.659585	104.863980	107.265446	
22:07:30.414644	75.245910	97.659585	104.863980	108.065934	
22:07:30.436763	75.245910	98.460073	104.863980	108.065934	
22:07:30.458881	76.046398	98.460073	105.664469	108.065934	
22:07:30.481000	76.046398	97.659585	104.863980	108.866422	
22:07:30.503119	76.046398	98.460073	105.664469	108.866422	
22:07:30.525237	76.846886	97.659585	104.863980	108.065934	
22:07:30.547355	75.245910	98.460073	105.664469	108.065934	
22:07:30.569474	76.046398	98.460073	105.664469	108.065934	
22:07:30.591592	76.046398	98.460073	105.664469	108.065934	
22:07:30.613711	76.846886	97.659585	105.664469	108.065934	
22:07:30.635830	76.046398	98.460073	104.863980	108.866422	
22:07:30.657948	75.245910	98.460073	105.664469	108.065934	
22:07:30.680066	76.046398	97.659585	104.863980	108.065934	
22:07:30.702185	76.046398	98.460073	104.863980	108.866422	
22:07:30.724303	76.846886	98.460073	104.863980	108.065934	
22:07:30.746422	76.046398	98.460073	105.664469	108.065934	
22:07:30.768540	76.046398	97.659585	105.664469	108.065934	
22:07:30.790659	76.046398	98.460073	104.863980	108.065934	
22:07:30.812778	76.046398	98.460073	104.863980	108.065934	
22:07:30.834896	76.046398	98.460073	105.664469	108.866422	
22:07:30.857015	75.245910	97.659585	105.664469	108.065934	
22:07:30.879133	76.046398	98.460073	105.664469	108.065934	
22:07:30.901251	76.046398	97.659585	105.664469	108.866422	
22:07:30.923370	76.046398	97.659585	105.664469	108.065934	
22:07:30.945489	76.846886	98.460073	105.664469	108.065934	
22:07:30.967607	76.046398	97.659585	105.664469	108.065934	
22:07:30.989725	76.046398	97.659585	105.664469	108.065934	
22:07:31.011844	75.245910	98.460073	105.664469	108.065934	
22:07:31.033963	76.046398	98.460073	105.664469	109.666911	
22:07:31.056081	76.846886	98.460073	106.464957	108.866422	
22:07:31.078199	76.046398	98.460073	105.664469	108.065934	
22:07:31.100318	76.046398	98.460073	104.863980	108.866422	
22:07:31.122436	75.245910	97.659585	104.863980	108.866422	
22:07:31.144555	76.046398	98.460073	104.863980	108.065934	
22:07:31.166673	76.846886	97.659585	105.664469	108.065934	
22:07:31.188792	76.046398	97.659585	104.863980	108.065934	
22:07:31.210910	75.245910	98.460073	105.664469	107.265446	
22:07:31.233029	76.046398	97.659585	104.863980	108.866422	
22:07:31.255147	75.245910	97.659585	104.863980	108.065934	
22:07:31.277266	75.245910	98.460073	105.664469	108.065934	
22:07:31.299392	76.046398	97.659585	105.664469	108.866422	
22:07:31.321510	76.046398	98.460073	104.863980	108.866422	
22:07:31.343629	76.046398	98.460073	105.664469	107.265446	
22:07:31.365748	75.245910	98.460073	104.863980	108.065934	
22:07:31.387866	76.846886	98.460073	105.664469	108.065934	
22:07:31.409984	76.046398	97.659585	105.664469	107.265446	
22:07:31.432103	76.046398	97.659585	104.863980	109.666911	
22:07:31.454222	76.046398	98.460073	105.664469	107.265446	
22:07:31.476340	76.046398	98.460073	105.664469	108.065934	
22:07:31.498458	76.046398	97.659585	105.664469	108.866422	
22:07:31.520577	76.046398	97.659585	104.863980	108.065934	
22:07:31.542696	76.046398	97.659585	105.664469	108.065934	
22:07:31.564814	76.846886	97.659585	105.664469	108.065934	
22:07:31.586932	76.046398	97.659585	105.664469	108.065934	
22:07:31.609051	76.046398	98.460073	105.664469	108.866422	
22:07:31.631169	76.046398	97.659585	104.863980	108.866422	
22:07:31.653288	76.846886	97.659585	105.664469	108.866422	
22:07:31.675406	76.046398	97.659585	105.664469	108.065934	
22:07:31.697525	76.046398	98.460073	104.863980	108.065934	
22:07:31.719643	76.046398	97.659585	105.664469	108.065934	
22:07:31.741762	76.046398	97.659585	105.664469	108.065934	
22:07:31.763881	76.046398	97.659585	105.664469	108.866422	
22:07:31.785999	76.046398	96.859096	105.664469	108.065934	
22:07:31.808118	76.846886	98.460073	105.664469	107.265446	
22:07:31.830236	76.046398	97.659585	104.863980	108.065934	
22:07:31.852355	75.245910	97.659585	105.664469	108.866422	
22:07:31.874473	76.846886	98.460073	105.664469	108.065934	
22:07:31.896591	76.046398	98.460073	106.464957	108.866422	
22:07:31.918710	76.846886	97.659585	104.863980	108.866422	
22:07:31.940828	76.046398	97.659585	105.664469	108.065934	
22:07:31.962947	76.046398	97.659585	104.863980	108.866422	
22:07:31.985065	76.046398	98.460073	105.664469	108.065934	
22:07:32.007184	76.046398	98.460073	105.664469	107.265446	
22:07:32.029303	76.846886	97.659585	105.664469	108.866422	
22:07:32.051421	75.245910	98.460073	105.664469	108.065934	
22:07:32.073540	76.046398	98.460073	105.664469	108.065934	
22:07:32.095658	76.046398	97.659585	105.664469	108.866422	
22:07:32.117777	76.046398	98.460073	104.863980	108.065934	
22:07:32.139896	75.245910	97.659585	105.664469	108.065934	
22:07:32.162013	76.046398	97.659585	104.863980	108.065934	
22:07:32.184132	76.046398	97.659585	104.863980	108.065934	
22:07:32.206251	75.245910	97.659585	104.863980	108.065934	
22:07:32.228369	76.046398	98.460073	104.863980	108.065934	
22:07:32.250488	76.846886	97.659585	105.664469	108.065934	
22:07:32.272606	76.046398	98.460073	105.664469	108.065934	
22:07:32.294725	76.846886	98.460073	105.664469	108.065934	
22:07:32.316844	76.046398	97.659585	105.664469	108.065934	
22:07:32.338962	75.245910	98.460073	105.664469	108.065934	
22:07:32.361080	76.846886	97.659585	106.464957	108.065934	
22:07:32.383199	76.046398	98.460073	105.664469	108.065934	
22:07:32.405317	75.245910	98.460073	104.863980	108.065934	
22:07:32.427436	76.046398	97.659585	105.664469	108.866422	
22:07:32.449554	76.046398	97.659585	104.863980	108.866422	
22:07:32.471673	76.846886	97.659585	104.863980	108.065934	
22:07:32.493792	76.046398	98.460073	104.863980	108.866422	
22:07:32.515910	76.046398	98.460073	105.664469	108.866422	
22:07:32.538029	76.046398	98.460073	105.664469	107.265446	
22:07:32.560147	75.245910	98.460073	105.664469	108.065934	
22:07:32.582266	76.046398	98.460073	106.464957	108.866422	
22:07:32.604384	76.046398	97.659585	105.664469	108.065934	
22:07:32.626502	75.245910	98.460073	104.863980	108.866422	
22:07:32.648621	76.046398	98.460073	106.464957	108.065934	
22:07:32.670739	76.846886	97.659585	106.464957	108.866422	
22:07:32.692858	76.046398	97.659585	105.664469	108.866422	
22:07:32.714976	76.046398	97.659585	105.664469	108.065934	
22:07:32.737095	76.846886	98.460073	104.863980	108.866422	
22:07:32.759213	76.846886	97.659585	104.863980	108.866422	
22:07:32.781332	76.046398	97.659585	104.863980	108.065934	
22:07:32.803451	75.245910	98.460073	104.863980	108.065934	
22:07:32.825569	76.046398	98.460073	105.664469	108.866422	
22:07:32.847687	75.245910	97.659585	105.664469	107.265446	
22:07:32.869806	75.245910	98.460073	105.664469	108.065934	
22:07:32.891924	76.046398	99.260562	104.863980	109.666911	
22:07:32.914044	75.245910	97.659585	104.863980	108.065934	
22:07:32.936162	76.046398	98.460073	105.664469	108.065934	
22:07:32.958280	76.046398	98.460073	105.664469	108.866422	
22:07:32.980398	76.846886	97.659585	104.863980	108.866422	
22:07:33.002517	76.046398	98.460073	105.664469	108.065934	
22:07:33.024636	76.046398	98.460073	105.664469	108.065934	
22:07:33.046754	76.846886	97.659585	104.863980	108.065934	
22:07:33.068872	76.046398	97.659585	105.664469	108.866422	
22:07:33.090991	76.846886	98.460073	105.664469	108.866422	
22:07:33.113110	76.046398	98.460073	104.863980	108.065934	
22:07:33.135229	76.846886	98.460073	105.664469	108.065934	
22:07:33.157347	76.046398	97.659585	105.664469	108.866422	
22:07:33.179465	76.046398	97.659585	105.664469	108.065934	
22:07:33.201583	76.046398	97.659585	105.664469	108.866422	
22:07:33.223703	76.046398	98.460073	104.863980	108.866422	
22:07:33.245821	76.846886	97.659585	106.464957	108.866422	
22:07:33.267939	76.046398	98.460073	106.464957	108.065934	
22:07:33.290057	76.046398	98.460073	104.863980	108.866422	
22:07:33.312176	76.046398	97.659585	104.863980	108.065934	
22:07:33.334295	76.046398	98.460073	105.664469	108.065934	
22:07:33.356413	75.245910	97.659585	104.863980	108.065934	
22:07:33.378532	76.046398	97.659585	105.664469	108.866422	
22:07:33.400651	75.245910	98.460073	105.664469	107.265446	
22:07:33.422769	76.046398	98.460073	105.664469	108.866422	
22:07:33.444887	76.046398	98.460073	105.664469	108.866422	
22:07:33.467006	76.046398	98.460073	105.664469	108.065934	
22:07:33.489124	76.846886	98.460073	105.664469	108.065934	
22:07:33.511243	76.046398	98.460073	105.664469	108.065934	
22:07:33.533362	75.245910	97.659585	105.664469	108.065934	
22:07:33.555480	76.046398	98.460073	105.664469	108.866422	
22:07:33.577598	76.046398	97.659585	105.664469	108.866422	
22:07:33.599717	76.046398	98.460073	106.464957	108.065934	
22:07:33.621836	76.046398	98.460073	104.863980	108.065934	
22:07:33.643954	75.245910	97.659585	105.664469	108.065934	
22:07:33.666072	76.846886	97.659585	105.664469	108.866422	
22:07:33.688191	76.846886	98.460073	104.863980	108.866422	
22:07:33.710309	75.245910	98.460073	105.664469	108.065934	
22:07:33.732428	76.046398	98.460073	105.664469	108.065934	
22:07:33.754546	76.046398	97.659585	105.664469	108.866422	
22:07:33.776665	76.046398	98.460073	105.664469	108.866422	
22:07:33.798783	76.046398	97.659585	106.464957	108.866422	
22:07:33.820902	76.046398	98.460073	105.664469	108.866422	
22:07:33.843021	76.046398	98.460073	105.664469	108.866422	
22:07:33.865139	76.046398	98.460073	105.664469	108.065934	
22:07:33.887258	76.046398	98.460073	105.664469	108.065934	
22:07:33.909376	75.245910	98.460073	105.664469	108.866422	
22:07:33.931494	76.846886	98.460073	104.863980	108.065934	
22:07:33.953614	75.245910	98.460073	105.664469	108.866422	
22:07:33.975732	76.046398	97.659585	105.664469	108.866422	
22:07:33.997850	75.245910	98.460073	106.464957	108.065934	
22:07:34.019968	75.245910	97.659585	105.664469	108.866422	
22:07:34.042087	76.046398	98.460073	104.863980	108.866422	
22:07:34.064206	75.245910	98.460073	105.664469	107.265446	
22:07:34.086324	76.846886	97.659585	104.863980	108.866422	
22:07:34.108442	76.046398	99.260562	105.664469	108.065934	
22:07:34.130561	76.046398	98.460073	105.664469	108.065934	
22:07:34.152680	76.846886	97.659585	104.863980	108.065934	
22:07:34.174798	76.046398	97.659585	105.664469	108.866422	
22:07:34.196917	76.846886	98.460073	104.863980	108.866422	
22:07:34.219036	76.046398	97.659585	105.664469	108.866422	
22:07:34.241154	76.046398	98.460073	105.664469	108.866422	
22:07:34.263273	76.046398	96.859096	105.664469	108.065934	
22:07:34.285391	76.046398	97.659585	105.664469	108.866422	
22:07:34.307510	76.046398	97.659585	104.863980	108.065934	
22:07:34.329628	76.046398	99.260562	105.664469	108.866422	
22:07:34.351746	76.046398	97.659585	105.664469	108.866422	
22:07:34.373865	76.046398	98.460073	105.664469	108.866422	
22:07:34.395984	76.046398	97.659585	105.664469	108.866422	
22:07:34.418102	76.046398	98.460073	105.664469	108.866422	
22:07:34.440221	76.046398	97.659585	105.664469	108.866422	
22:07:34.462339	76.046398	98.460073	106.464957	108.065934	
22:07:34.484458	76.046398	98.460073	105.664469	108.866422	
22:07:34.506576	76.046398	97.659585	105.664469	108.866422	
22:07:34.528695	75.245910	97.659585	105.664469	108.866422	
22:07:34.550813	76.046398	97.659585	105.664469	108.866422	
22:07:34.572932	76.046398	97.659585	105.664469	108.065934	
22:07:34.595050	75.245910	97.659585	105.664469	109.666911	
22:07:34.617168	75.245910	98.460073	104.863980	108.866422	
22:07:34.639287	75.245910	98.460073	105.664469	108.866422	
22:07:34.661406	76.046398	96.058608	106.464957	108.866422	
22:07:34.683525	75.245910	97.659585	105.664469	109.666911	
22:07:34.705643	76.046398	98.460073	104.863980	109.666911	
22:07:34.727761	76.046398	98.460073	104.863980	108.065934	
22:07:34.749880	76.046398	98.460073	105.664469	108.866422	
22:07:34.771998	76.046398	98.460073	104.863980	109.666911	
22:07:34.794117	76.046398	98.460073	105.664469	109.666911	
22:07:34.816235	76.846886	98.460073	105.664469	108.866422	
22:07:34.838354	76.046398	98.460073	105.664469	108.866422	
22:07:34.860472	76.046398	97.659585	104.863980	108.866422	
22:07:34.882591	75.245910	98.460073	105.664469	108.866422	
22:07:34.904709	76.846886	98.460073	104.863980	108.065934	
22:07:34.926828	76.046398	97.659585	104.863980	108.866422	
22:07:34.948947	76.046398	98.460073	105.664469	108.866422	
22:07:34.971065	76.046398	97.659585	104.863980	108.065934	
22:07:34.993184	76.046398	97.659585	105.664469	108.866422	
22:07:35.015302	75.245910	97.659585	105.664469	109.666911	
22:07:35.037421	75.245910	97.659585	105.664469	108.866422	
22:07:35.059539	76.046398	97.659585	106.464957	108.866422	
22:07:35.081658	76.046398	97.659585	104.863980	108.866422	
22:07:35.103777	76.046398	98.460073	105.664469	108.866422	
22:07:35.125894	75.245910	97.659585	105.664469	108.866422	
22:07:35.148013	76.046398	98.460073	104.863980	108.866422	
22:07:35.170132	76.046398	97.659585	105.664469	108.866422	
22:07:35.192250	75.245910	98.460073	104.863980	109.666911	
22:07:35.214369	76.046398	97.659585	105.664469	109.666911	
22:07:35.236488	76.046398	98.460073	105.664469	108.866422	
22:07:35.258606	76.046398	97.659585	105.664469	108.866422	
22:07:35.280724	76.046398	98.460073	105.664469	109.666911	
22:07:35.302843	76.046398	98.460073	104.863980	108.866422	
22:07:35.324961	76.046398	98.460073	105.664469	108.866422	
22:07:35.347080	76.046398	98.460073	105.664469	108.866422	
22:07:35.369198	76.046398	98.460073	105.664469	108.866422	
22:07:35.391317	76.046398	98.460073	105.664469	108.866422	
22:07:35.413436	76.046398	98.460073	105.664469	109.666911	
22:07:35.435554	76.046398	98.460073	104.863980	108.866422	
22:07:35.457673	76.046398	97.659585	105.664469	108.866422	
22:07:35.479791	75.245910	98.460073	106.464957	109.666911	
22:07:35.501909	76.846886	98.460073	104.863980	109.666911	
22:07:35.524028	76.046398	97.659585	106.464957	108.866422	
22:07:35.546146	75.245910	97.659585	105.664469	108.866422	
22:07:35.568265	76.046398	98.460073	104.863980	108.866422	
22:07:35.590384	76.046398	97.659585	104.863980	108.065934	
22:07:35.612502	76.046398	97.659585	105.664469	109.666911	
22:07:35.634621	76.046398	97.659585	104.863980	109.666911	
22:07:35.656739	76.046398	98.460073	105.664469	108.866422	
22:07:35.678858	76.046398	98.460073	105.664469	110.467399	
22:07:35.700976	76.846886	98.460073	105.664469	108.866422	
22:07:35.723095	76.046398	97.659585	105.664469	108.866422	
22:07:35.745213	76.846886	98.460073	104.063492	109.666911	
22:07:35.767332	76.046398	98.460073	105.664469	108.065934	
22:07:35.789450	75.245910	98.460073	106.464957	108.866422	
22:07:35.811569	75.245910	98.460073	105.664469	109.666911	
22:07:35.833688	76.046398	98.460073	105.664469	108.866422	
22:07:35.855806	76.046398	98.460073	106.464957	108.866422	
22:07:35.877924	76.046398	97.659585	104.863980	109.666911	
22:07:35.900043	76.046398	98.460073	104.863980	108.866422	
22:07:35.922161	76.046398	98.460073	105.664469	108.866422	
22:07:35.944280	76.846886	98.460073	104.863980	108.866422	
22:07:35.966399	76.046398	98.460073	105.664469	109.666911	
22:07:35.988517	76.046398	97.659585	104.863980	108.866422	
22:07:36.010635	76.046398	98.460073	104.863980	109.666911	
22:07:36.032754	76.046398	98.460073	105.664469	108.866422	
22:07:36.054873	76.046398	98.460073	105.664469	108.866422	
22:07:36.076991	76.846886	97.659585	105.664469	110.467399	
22:07:36.099110	76.046398	98.460073	105.664469	109.666911	
22:07:36.121228	76.046398	98.460073	105.664469	108.866422	
22:07:36.143347	76.046398	98.460073	105.664469	109.666911	
22:07:36.165465	76.046398	97.659585	105.664469	108.065934	
22:07:36.187584	76.046398	97.659585	106.464957	108.866422	
22:07:36.209702	76.046398	98.460073	104.863980	109.666911	
22:07:36.231821	76.046398	97.659585	105.664469	109.666911	
22:07:36.253940	76.046398	97.659585	104.863980	108.866422	
22:07:36.276058	76.046398	98.460073	105.664469	109.666911	
22:07:36.298176	76.046398	98.460073	105.664469	108.866422	
22:07:36.320295	76.046398	97.659585	105.664469	109.666911	
22:07:36.342414	76.046398	98.460073	104.863980	110.467399	
22:07:36.364532	76.046398	97.659585	104.863980	109.666911	
22:07:36.386651	76.046398	98.460073	104.863980	108.065934	
22:07:36.408769	76.046398	98.460073	104.863980	110.467399	
22:07:36.430887	76.046398	97.659585	105.664469	109.666911	
22:07:36.453007	76.846886	98.460073	105.664469	109.666911	
22:07:36.475125	75.245910	97.659585	105.664469	109.666911	
22:07:36.497243	76.046398	97.659585	105.664469	109.666911	
22:07:36.519362	76.046398	97.659585	105.664469	108.866422	
22:07:36.541480	76.046398	99.260562	105.664469	109.666911	
22:07:36.563599	76.046398	97.659585	104.863980	108.866422	
22:07:36.585717	76.046398	98.460073	105.664469	108.866422	
22:07:36.607836	74.445421	96.859096	105.664469	109.666911	
22:07:36.629954	76.046398	97.659585	105.664469	109.666911	
22:07:36.652073	76.846886	97.659585	105.664469	108.866422	
22:07:36.674191	76.046398	98.460073	104.863980	109.666911	
22:07:36.696310	75.245910	97.659585	104.863980	109.666911	
22:07:36.718428	76.046398	98.460073	104.863980	108.866422	
22:07:36.740547	76.046398	98.460073	105.664469	108.866422	
22:07:36.762666	75.245910	98.460073	104.863980	108.866422	
22:07:36.784784	76.046398	99.260562	106.464957	108.866422	
22:07:36.806902	75.245910	98.460073	104.863980	109.666911	
22:07:36.829021	76.046398	98.460073	104.863980	108.866422	
22:07:36.851139	76.046398	97.659585	105.664469	109.666911	
22:07:36.873258	76.846886	98.460073	106.464957	109.666911	
22:07:36.895377	76.046398	97.659585	105.664469	109.666911	
22:07:36.917495	76.046398	98.460073	105.664469	108.866422	
22:07:36.939614	76.046398	97.659585	105.664469	108.866422	
22:07:36.961732	76.046398	98.460073	104.863980	108.866422	
22:07:36.983851	75.245910	96.859096	105.664469	108.866422	
22:07:37.005970	76.046398	97.659585	104.863980	109.666911	
22:07:37.028088	75.245910	98.460073	105.664469	108.866422	
22:07:37.050206	75.245910	97.659585	105.664469	108.866422	
22:07:37.072325	76.046398	98.460073	105.664469	108.866422	
22:07:37.094443	76.846886	98.460073	104.063492	109.666911	
22:07:37.116562	76.046398	98.460073	105.664469	108.866422	
22:07:37.138681	76.046398	98.460073	105.664469	109.666911	
22:07:37.160799	76.046398	98.460073	105.664469	108.866422	
22:07:37.182918	76.046398	98.460073	105.664469	108.866422	
22:07:37.205036	76.846886	98.460073	105.664469	109.666911	
22:07:37.227154	75.245910	97.659585	105.664469	108.866422	
22:07:37.249273	76.046398	97.659585	105.664469	108.866422	
22:07:37.271391	76.046398	98.460073	105.664469	109.666911	
22:07:37.293511	76.046398	98.460073	104.863980	109.666911	
22:07:37.315629	76.046398	97.659585	105.664469	109.666911	
22:07:37.337747	76.846886	99.260562	105.664469	109.666911	
22:07:37.359865	76.046398	98.460073	105.664469	109.666911	
22:07:37.381984	76.046398	98.460073	105.664469	108.866422	
22:07:37.404103	75.245910	96.859096	104.863980	109.666911	
22:07:37.426221	76.046398	98.460073	105.664469	108.866422	
22:07:37.448340	76.046398	98.460073	104.863980	108.866422	
22:07:37.470458	76.046398	98.460073	105.664469	109.666911	
22:07:37.492577	76.846886	97.659585	104.863980	108.866422	
22:07:37.514695	76.046398	98.460073	104.863980	108.866422	
22:07:37.536814	76.846886	98.460073	105.664469	110.467399	
22:07:37.558932	75.245910	98.460073	105.664469	109.666911	
22:07:37.581051	76.046398	99.260562	104.863980	108.866422	
22:07:37.603170	76.046398	98.460073	104.863980	109.666911	
22:07:37.625288	76.046398	97.659585	105.664469	109.666911	
22:07:37.647406	76.846886	97.659585	105.664469	108.866422	
22:07:37.669525	76.046398	97.659585	105.664469	109.666911	
22:07:37.691643	76.846886	97.659585	104.863980	108.866422	
22:07:37.713762	76.046398	97.659585	105.664469	108.866422	
22:07:37.735881	76.846886	97.659585	105.664469	109.666911	
22:07:37.757999	76.846886	98.460073	105.664469	109.666911	
22:07:37.780117	75.245910	97.659585	105.664469	108.866422	
22:07:37.802236	76.846886	98.460073	106.464957	110.467399	
22:07:37.824355	76.046398	98.460073	105.664469	108.866422	
22:07:37.846473	76.046398	97.659585	105.664469	109.666911	
22:07:37.868591	75.245910	98.460073	105.664469	110.467399	
22:07:37.890710	76.846886	98.460073	104.863980	108.866422	
22:07:37.912829	76.046398	98.460073	105.664469	109.666911	
22:07:37.934948	76.846886	98.460073	105.664469	110.467399	
22:07:37.957066	76.046398	98.460073	104.863980	108.866422	
22:07:37.979184	75.245910	97.659585	105.664469	108.866422	
22:07:38.001303	76.046398	98.460073	104.863980	108.866422	
22:07:38.023422	76.046398	98.460073	105.664469	108.866422	
22:07:38.045540	76.046398	97.659585	104.863980	108.866422	
22:07:38.067658	76.046398	98.460073	104.863980	109.666911	
22:07:38.089777	76.846886	97.659585	105.664469	109.666911	
22:07:38.111895	76.046398	97.659585	105.664469	108.866422	
22:07:38.134014	76.046398	99.260562	105.664469	109.666911	
22:07:38.156133	76.046398	98.460073	105.664469	109.666911	
22:07:38.178251	76.046398	98.460073	105.664469	108.866422	
22:07:38.200370	76.046398	97.659585	104.863980	109.666911	
22:07:38.222488	76.046398	98.460073	104.863980	109.666911	
22:07:38.244606	76.846886	98.460073	106.464957	108.866422	
22:07:38.266725	76.046398	97.659585	106.464957	109.666911	
22:07:38.288844	76.046398	98.460073	103.263004	109.666911	
22:07:38.310962	76.046398	97.659585	104.863980	108.866422	
22:07:38.333081	76.846886	97.659585	105.664469	109.666911	
22:07:38.355199	75.245910	98.460073	105.664469	109.666911	
22:07:38.377318	76.046398	97.659585	105.664469	108.866422	
22:07:38.399436	76.046398	98.460073	104.863980	109.666911	
22:07:38.421555	76.046398	98.460073	105.664469	110.467399	
22:07:38.443674	76.046398	98.460073	104.863980	108.866422	
22:07:38.465792	76.046398	98.460073	106.464957	110.467399	
22:07:38.487911	76.046398	97.659585	104.863980	109.666911	
22:07:38.510029	76.046398	98.460073	104.863980	108.866422	
22:07:38.532147	76.846886	97.659585	105.664469	109.666911	
22:07:38.554266	76.046398	98.460073	105.664469	109.666911	
22:07:38.576384	76.046398	97.659585	105.664469	108.866422	
22:07:38.598503	76.046398	98.460073	104.863980	110.467399	
22:07:38.620622	76.046398	96.859096	105.664469	109.666911	
22:07:38.642740	76.046398	98.460073	106.464957	108.866422	
22:07:38.664858	76.046398	98.460073	106.464957	108.866422	
22:07:38.686977	76.046398	97.659585	104.863980	110.467399	
22:07:38.709096	76.046398	98.460073	105.664469	108.866422	
22:07:38.731214	76.046398	97.659585	105.664469	109.666911	
22:07:38.753333	76.046398	98.460073	105.664469	108.866422	
